year,month,day,cityid,revenue_all,revenue_ss40,revenue_ss60,revenue_ss65,revenue_ss70
2020,1,18,32,-.0114,-.0514,-.0939,-.102,.0553
2020,1,18,33,.604,-.025,-.00049,2.66,.0625
2020,1,18,34,.012,.0673,-.0625,-.124,-.125
2020,1,18,35,-.00718,.0228,-.0777,-.077,-.0201
2020,1,18,36,.0401,.0533,.0793,.0181,.0424
2020,1,18,37,.0308,.0803,-.178,-.0981,.0949
2020,1,18,38,.0745,.187,-.0637,-.0548,.039
2020,1,18,39,-.0305,.0331,-.219,-.0316,-.00321
2020,1,18,40,.0404,.0243,.018,.03,.0912
2020,1,18,41,.0271,-.0065,.0258,.11,.0218
2020,1,18,42,-.0759,-.0317,-.129,-.041,-.0741
2020,1,18,43,-.014,.00487,-.126,.0737,.0434
2020,1,18,44,.0237,.0799,-.0205,-.26,.0858
2020,1,18,45,.0262,.0451,.00381,.039,.0794
2020,1,18,46,.0303,.00276,.198,-.00549,-.0447
2020,1,18,47,.0137,.0241,-.0338,.0193,.00898
2020,1,18,48,-.0223,.0752,-.142,-.0279,-.000985
2020,1,18,49,-.000375,-.00194,.0207,-.0213,-.0549
2020,1,18,50,.0498,.0397,.0906,.0521,.0299
2020,1,18,51,.0135,-.0766,.225,-.0543,-.000382
2020,1,18,52,.037,.0796,.0602,-.0106,.0256
2020,1,18,53,-.00805,-.0255,.0654,-.0406,-.0413
2020,1,19,1,.0933,.192,.0451,.0536,.00746
2020,1,19,2,-.0167,-.0909,-.00583,.151,-.0205
2020,1,19,3,-.0104,.00857,-.0454,-.0256,.0114
2020,1,19,4,.0251,.0181,.067,-.00579,.0201
2020,1,19,5,.0417,.0106,.00752,.091,.0123
2020,1,19,6,.0373,.044,.0235,.0341,.0303
2020,1,19,7,-.0011,.0109,-.0104,-.0105,.0189
2020,1,19,8,.0259,.0357,-.0175,-.0245,.0131
2020,1,19,9,-.0231,.0495,-.082,-.0122,-.0223
2020,1,19,10,.0368,.0431,-.0136,-.000828,.0744
2020,1,19,11,.0293,.0467,.0115,-.00572,.0139
2020,1,19,12,.135,.0239,-.0515,.83,.0238
2020,1,19,13,-.069,-.0672,-.0546,-.0521,-.0822
2020,1,19,14,-.00868,.0189,.0989,-.0286,-.0293
2020,1,19,15,-.0599,-.0768,-.0857,.0135,.0687
2020,1,19,16,.0624,-.00518,.0372,.0439,.0342
2020,1,19,17,.0461,.0154,-.0267,.0409,-.0456
2020,1,19,18,.0471,.00742,-.0341,-.0319,.17
2020,1,19,19,.0214,.00176,.0907,.0166,-.0249
2020,1,19,20,.0119,-.0522,-.00599,.181,.00881
2020,1,19,21,.0722,.052,-.0176,.11,.213
2020,1,19,22,.0455,.0464,-.038,.104,.0264
2020,1,19,23,.0214,-.0358,.00757,.0563,.0636
2020,1,19,24,.0112,.00855,.086,.403,-.0411
2020,1,19,25,-.0822,-.0655,-.084,-.139,-.00563
2020,1,19,26,.0122,-.0155,-.0107,.0689,.0611
2020,1,19,27,.0266,.134,-.0636,.0178,-.0496
2020,1,19,28,-.0506,-.0588,-.0759,-.0867,.0223
2020,1,19,29,.0572,.143,.0306,-.0686,.0527
2020,1,19,30,-.00975,.0287,-.0349,-.0658,.0398
2020,1,19,31,-.0873,.0533,-.152,-.113,-.0523
2020,1,19,32,-.0225,-.0848,-.12,-.107,.0683
2020,1,19,33,.534,-.0453,-.00851,2.54,.0255
2020,1,19,34,.00176,.0745,-.0826,-.13,-.14
2020,1,19,35,-.022,.0166,-.0808,-.0792,-.012
2020,1,19,36,.0696,.0829,.132,.0297,.0759
2020,1,19,37,.00518,.0151,-.174,-.101,.0691
2020,1,19,38,.0473,.121,-.0664,-.0533,.0424
2020,1,19,39,-.032,.0291,-.222,-.0337,.00203
2020,1,19,40,.0269,-.0017,.0186,.0282,.036
2020,1,19,41,.0262,.00524,.0152,.113,.0176
2020,1,19,42,-.0748,-.0427,-.12,-.0378,-.0612
2020,1,19,43,-.0157,-.00551,-.118,.0784,.042
2020,1,19,44,.052,.0547,.00123,.14,.0503
2020,1,19,45,.049,.0809,.0123,.0509,.131
2020,1,19,46,.0623,.0308,.207,.0375,.0296
2020,1,19,47,.0138,.0185,-.0374,.0175,.0193
2020,1,19,48,-.00341,.0705,-.0925,-.0406,.00725
2020,1,19,49,.00781,-.0146,-.00367,.0129,-.0371
2020,1,19,50,.0613,.0543,.101,.0673,.0225
2020,1,19,51,-.00104,-.0648,.112,-.0616,.00277
2020,1,19,52,.0189,.0284,.0613,-.0131,.0146
2020,1,19,53,-.00201,-.0229,.0528,-.0264,-.0241
2020,1,20,1,.0644,.138,.0189,.0564,.00329
2020,1,20,2,.0146,-.0577,.0158,.238,.00252
2020,1,20,3,-.00243,.0227,-.0488,.0139,.0102
2020,1,20,4,.00353,.011,-.0989,-.0259,.0173
2020,1,20,5,.012,.0127,.00719,-.00216,-.00597
2020,1,20,6,.0184,.043,.0113,-.0127,.0186
2020,1,20,7,.00332,.00401,.0342,-.000315,-.00703
2020,1,20,8,.00686,.00841,-.0407,-.0369,.00873
2020,1,20,9,-.0335,.0119,-.0397,-.0435,-.0304
2020,1,20,10,.0276,.0382,-.00521,-.00248,.0256
2020,1,20,11,.00947,.0231,-.0129,-.0226,-.0173
2020,1,20,12,.0468,.0525,-.0412,.751,-.177
2020,1,20,13,-.00366,.0569,-.0459,-.00933,-.0555
2020,1,20,14,.000856,-.0248,.0841,.126,-.0229
2020,1,20,15,-.0462,-.0444,-.101,.0172,.0981
2020,1,20,16,.0716,.00713,.0704,.0399,.0169
2020,1,20,17,.047,.0083,.00409,.056,-.0639
2020,1,20,18,.0674,.0682,-.0195,-.0104,.178
2020,1,20,19,.00535,-.0204,.0243,-.00834,-.0214
2020,1,20,20,.0208,-.0499,.0609,.178,.00427
2020,1,20,21,.0194,-.034,-.0107,.0758,.145
2020,1,20,22,.057,.0744,.0405,.0456,-.00439
2020,1,20,23,-.0248,-.127,-.0106,.179,-.0233
2020,1,20,24,.0011,-.028,.118,.247,.00495
2020,1,20,25,-.0315,.00397,-.09,.0617,.0532
2020,1,20,26,.013,-.00396,.0394,.0441,.0308
2020,1,20,27,.0418,.116,.0249,.00664,-.06
2020,1,20,28,-.0482,-.0211,-.0811,.00299,.0155
2020,1,20,29,-.0147,.0818,-.0019,-.0978,-.0179
2020,1,20,30,-.022,.0539,-.0265,-.116,.0171
2020,1,20,31,-.136,.0665,-.136,-.0669,-.0498
2020,1,20,32,-.0365,-.0632,-.182,-.0849,.0347
2020,1,20,33,.418,-.0346,-.00423,2.25,.0622
2020,1,20,34,-.0386,.0569,-.12,-.114,-.154
2020,1,20,35,-.0202,.0225,-.0678,-.094,-.00839
2020,1,20,36,.0949,.118,.163,.0286,.131
2020,1,20,37,-.00363,.0574,-.086,-.0904,.0144
2020,1,20,38,.0253,.0563,-.0435,-.0571,.0386
2020,1,20,39,-.0416,-.00462,-.228,-.0492,-.0124
2020,1,20,40,.00604,.0325,-.0351,.022,.00512
2020,1,20,41,.0224,.07,.0453,.00349,-.0104
2020,1,20,42,-.0395,-.0444,.0477,-.0463,-.0476
2020,1,20,43,-.00437,-.00482,-.0628,.0447,.0217
2020,1,20,44,.00777,.0494,-.0319,.157,-.00995
2020,1,20,45,.0443,.0644,-.068,.118,.115
2020,1,20,46,.0695,.0434,.166,-.00741,.121
2020,1,20,47,-.0386,-.0224,-.0214,.0278,-.017
2020,1,20,48,-.00533,.0353,-.0701,-.0736,.0131
2020,1,20,49,.0000902,-.106,.0196,.126,.0072
2020,1,20,50,.0629,.0598,.106,.0482,.0445
2020,1,20,51,-.0176,-.0736,.0813,-.0749,-.0124
2020,1,20,52,.0000689,.0307,.00417,-.0509,-.0687
2020,1,20,53,.00266,.0000557,.0251,.0649,-.041
2020,1,21,1,.0685,.128,.0342,.101,.00623
2020,1,21,2,-.00315,-.0918,-.00835,.197,-.0101
2020,1,21,3,.00743,.0194,-.0436,.026,.00659
2020,1,21,4,.0457,.0085,.165,.0946,.0322
2020,1,21,5,.0447,.0144,.0343,.122,-.0139
2020,1,21,6,.0359,-.00572,.0498,.0849,.0356
2020,1,21,7,-.0131,.012,.00064,-.0348,.0135
2020,1,21,8,.00519,.0199,-.0401,.0269,-.0451
2020,1,21,9,.0148,.0309,-.0272,.0174,.0434
2020,1,21,10,.0362,.0655,-.0416,.0513,.0373
2020,1,21,11,.0215,.0541,.0226,.0207,-.0191
2020,1,21,12,.0608,.022,-.0717,.319,.0678
2020,1,21,13,-.0521,-.0841,-.061,.0595,-.0663
2020,1,21,14,-.00368,-.00997,.0448,.132,-.0715
2020,1,21,15,-.0172,-.0408,-.0376,.0997,.105
2020,1,21,16,.0678,.00855,.0257,.0738,.00121
2020,1,21,17,.0636,-.00553,-.109,.247,-.0201
2020,1,21,18,.0358,.00736,-.022,.0131,.0859
2020,1,21,19,.00838,-.00672,.1,.0225,-.041
2020,1,21,20,.0235,-.0601,.035,.22,.00592
2020,1,21,21,.0784,.0206,.0351,.115,.202
2020,1,21,22,.0376,.0356,-.0272,.126,-.00821
2020,1,21,23,-.063,-.342,.0483,.0539,-.00278
2020,1,21,24,.0109,.0157,.076,.236,-.0204
2020,1,21,25,-.0632,-.00986,-.0802,-.113,.00992
2020,1,21,26,.0267,-.0294,.0356,.195,.0211
2020,1,21,27,.0193,.122,-.13,.0812,-.006
2020,1,21,28,-.0292,-.0473,-.0632,.014,.0116
2020,1,21,29,-.00863,.0343,-.0392,.0138,-.00145
2020,1,21,30,.0073,.0158,-.0186,.0518,.0205
2020,1,21,31,-.0208,.0647,-.0903,-.0597,-.021
2020,1,21,32,.0084,-.0709,-.019,.008,.0395
2020,1,21,33,.334,-.0512,.0136,1.77,-.00552
2020,1,21,34,.0324,.0546,-.102,-.1,.134
2020,1,21,35,-.0234,.000727,-.0207,-.0405,-.0298
2020,1,21,36,.147,.0706,.194,.455,.0821
2020,1,21,37,.0573,-.0196,-.133,.0347,.185
2020,1,21,38,.0317,.0255,.00982,.155,-.00273
2020,1,21,39,-.00184,.0379,-.108,.0118,-.00733
2020,1,21,40,.0268,-.00728,.00963,.0604,.00779
2020,1,21,41,.00197,.0196,-.00808,.0985,.00148
2020,1,21,42,-.0518,-.0629,.0168,-.0233,-.0256
2020,1,21,43,-.002,-.023,-.0941,.172,.0202
2020,1,21,44,.0828,.0529,.0343,.27,.0759
2020,1,21,45,.0698,.0715,.0133,.124,.198
2020,1,21,46,.0322,.0128,.049,.0524,.0977
2020,1,21,47,.0358,.0459,.00864,-.0394,.0107
2020,1,21,48,-.0135,.0632,-.103,.145,-.0703
2020,1,21,49,.041,.0384,.0696,.0756,-.0427
2020,1,21,50,.0577,.0501,.0567,.097,.0212
2020,1,21,51,-.0547,-.0739,-.0368,-.00568,-.0517
2020,1,21,52,.0159,.000157,.0688,.0242,.0172
2020,1,21,53,.0461,.0171,.171,.0407,.0181
2020,1,22,1,.0375,.0822,-.0051,.0822,-.0032
2020,1,22,2,-.0184,-.101,-.00812,.131,-.00852
2020,1,22,3,-.01,.0273,-.0977,-.0255,.0103
2020,1,22,4,.0363,.00905,.169,.07,.0165
2020,1,22,5,.0369,.00281,.0274,.115,-.00827
2020,1,22,6,.0219,.00801,.0445,.0533,-.00513
2020,1,22,7,-.0187,.0108,-.000198,-.0338,-.0359
2020,1,22,8,-.0264,.0153,-.0702,-.0184,-.0744
2020,1,22,9,.0262,.0326,-.0214,.0428,.0308
2020,1,22,10,.0154,.0619,-.0648,.0184,.0364
2020,1,22,11,.00367,.0261,.0155,-.0431,-.0246
2020,1,22,12,.0433,.00573,-.0936,.303,.0553
2020,1,22,13,-.0668,-.0941,-.0864,-.0344,-.0561
2020,1,22,14,-.0193,-.0481,.0106,.117,-.0717
2020,1,22,15,.016,.00129,.00406,.0754,.0903
2020,1,22,16,.0514,-.00604,-.0178,.0468,-.00545
2020,1,22,17,.0295,-.0173,-.243,.038,.0192
2020,1,22,18,.0157,.0046,-.0138,-.00917,.0144
2020,1,22,19,-.00484,.00297,.0555,-.00532,-.0405
2020,1,22,20,.00571,-.0542,.00958,.0957,.0101
2020,1,22,21,.1,-.0469,.0719,.527,.168
2020,1,22,22,.00487,.0267,-.0339,.0793,-.0135
2020,1,22,23,-.0793,-.279,.0011,-.0432,-.0231
2020,1,22,24,.00205,.0371,-.0309,.147,-.00652
2020,1,22,25,-.0649,.0129,-.0257,-.139,-.033
2020,1,22,26,-.0205,-.0878,-.00387,.0903,-.0079
2020,1,22,27,-.00871,.0824,-.139,.0537,.00579
2020,1,22,28,-.0679,-.0516,-.0847,-.0137,-.00696
2020,1,22,29,-.0438,.0244,-.13,-.0527,.00756
2020,1,22,30,.00644,.00758,-.03,.0593,.0242
2020,1,22,31,-.00971,.0764,-.0252,-.18,-.0303
2020,1,22,32,-.00673,-.0139,-.103,.00313,.0261
2020,1,22,33,.179,-.0485,-.1,1.07,-.0305
2020,1,22,34,-.0176,.0189,-.127,-.147,.138
2020,1,22,35,-.0353,-.0258,-.098,-.0537,-.0275
2020,1,22,36,.107,-.0392,.193,.456,.0552
2020,1,22,37,-.0145,-.0521,-.17,-.0494,.0596
2020,1,22,38,-.0234,-.071,.0199,-.0049,.00178
2020,1,22,39,.0225,.0723,.056,-.0391,-.00549
2020,1,22,40,-.019,-.106,-.0107,-.000714,-.0301
2020,1,22,41,-.00801,.0136,-.0881,.0882,-.0056
2020,1,22,42,-.0924,-.0895,-.0116,-.104,-.104
2020,1,22,43,-.00442,.002,-.0834,.0554,-.0179
2020,1,22,44,.0466,.0251,.114,.35,.000241
2020,1,22,45,.0337,.0509,-.00905,.0262,.182
2020,1,22,46,.0578,.0348,.109,.0821,.0803
2020,1,22,47,.0317,.0116,-.0159,-.0636,.0146
2020,1,22,48,-.0123,.0767,-.0887,.084,-.0867
2020,1,22,49,.00953,.051,.0323,.0199,-.0543
2020,1,22,50,.0383,.0811,.0443,.0522,-.0425
2020,1,22,51,-.0744,-.078,-.0163,-.0792,-.0951
2020,1,22,52,.0237,.0026,.0219,.0539,.0272
2020,1,22,53,-.0228,.00317,-.0376,-.0591,.00568
2020,1,23,1,.0286,.0553,.00781,.0512,.0212
2020,1,23,2,-.0417,-.0939,-.0282,-.0826,.00834
2020,1,23,3,-.0279,.0239,-.156,-.0377,-.0119
2020,1,23,4,.0348,.0117,.139,.0707,.0138
2020,1,23,5,.0203,.00888,-.0206,.0927,-.0137
2020,1,23,6,.0285,.049,.0302,.0487,-.0158
2020,1,23,7,-.0269,.0186,.0297,-.0744,-.0322
2020,1,23,8,-.00945,.0282,-.0549,-.00817,-.0231
2020,1,23,9,.0349,.0199,.00241,.0675,.0107
2020,1,23,10,.0347,.115,-.015,.0254,.0176
2020,1,23,11,.00815,.0402,.0162,.00062,-.0361
2020,1,23,12,-.00337,.0143,-.0996,-.0406,.0557
2020,1,23,13,-.0511,-.0859,-.117,.00751,-.0369
2020,1,23,14,-.0123,-.051,-.0261,.133,-.04
2020,1,23,15,.00445,-.0253,.0158,.0934,.103
2020,1,23,16,.0457,-.00886,-.015,.0759,-.0132
2020,1,23,17,-.0019,-.00981,-.221,-.0111,.0127
2020,1,23,18,.00777,-.00482,.0452,.00151,-.072
2020,1,23,19,.00173,.0291,.0228,.0032,-.0471
2020,1,23,20,-.00532,-.0407,-.0179,.0757,.012
2020,1,23,21,.0364,-.0384,.0787,.0601,.0952
2020,1,23,22,.0229,.0148,-.0439,.06,-.0329
2020,1,23,23,-.0644,-.23,.042,-.0673,-.0136
2020,1,23,24,.0139,.047,-.0182,.139,-.0147
2020,1,23,25,-.0534,.0409,-.0608,-.134,-.0232
2020,1,23,26,-.0144,-.0738,-.0707,.0775,-.0106
2020,1,23,27,-.00758,.052,-.124,.0155,.057
2020,1,23,28,-.0319,-.0555,.00127,-.0119,.00637
2020,1,23,29,-.0437,.0203,-.1,.0195,-.013
2020,1,23,30,.013,.0119,-.00437,.0447,.00521
2020,1,23,31,.0666,.0299,-.0305,-.142,-.000452
2020,1,23,32,.0238,-.0061,.0186,.0599,.0439
2020,1,23,33,.162,-.0688,.0118,.972,-.0235
2020,1,23,34,-.0154,.0272,-.113,-.0448,.14
2020,1,23,35,-.0261,-.0165,-.0841,-.0128,-.00592
2020,1,23,36,.099,-.0664,.22,.484,-.0159
2020,1,23,37,-.0104,-.0809,-.179,.0402,.0761
2020,1,23,38,-.0761,-.192,-.00468,.021,.00686
2020,1,23,39,.0118,.0578,.0785,-.0142,.000459
2020,1,23,40,-.0133,-.102,.0275,-.0271,-.0462
2020,1,23,41,.00204,.0232,-.0652,.0922,.00834
2020,1,23,42,-.0788,-.116,-.00688,-.0843,-.113
2020,1,23,43,-.0106,-.0031,-.043,.0316,-.0426
2020,1,23,44,.0789,-.0227,.203,.517,.0446
2020,1,23,45,.0677,.0353,.145,.0596,.171
2020,1,23,46,.0657,.0379,.101,.134,.0851
2020,1,23,47,.0325,.0215,-.0328,-.113,.0177
2020,1,23,48,.00343,.0863,-.138,.0706,-.0736
2020,1,23,49,.00319,.0581,-.019,.0487,-.0581
2020,1,23,50,.0237,.0449,.0183,.0608,-.0328
2020,1,23,51,-.0757,-.0723,-.0817,-.0385,-.0862
2020,1,23,52,.00934,.0234,-.0524,.0161,.0323
2020,1,23,53,-.0184,.0489,-.0813,-.034,-.00714
2020,1,24,1,.0079,-.00271,-.00443,.0253,.0408
2020,1,24,2,-.0317,-.0634,-.0295,-.11,.0151
2020,1,24,3,-.0211,.00921,-.0904,-.0418,-.0124
2020,1,24,4,.0353,.00165,.179,.0672,.00943
2020,1,24,5,.0287,.000158,-.0307,.131,.0108
2020,1,24,6,.00982,-.000998,.0217,.0383,-.0217
2020,1,24,7,-.0113,.0679,.0415,-.0736,-.00481
2020,1,24,8,-.0279,.0158,-.0368,-.00965,-.0463
2020,1,24,9,.0489,.016,-.016,.113,.0127
2020,1,24,10,.0437,.1,-.0128,.0419,.0278
2020,1,24,11,.0214,.0465,.0296,.00575,-.0336
2020,1,24,12,-.00787,.0284,-.102,-.0943,.0471
2020,1,24,13,-.0546,-.09,-.137,.0104,-.0255
2020,1,24,14,.0231,-.0109,-.0438,.263,-.0359
2020,1,24,15,.0116,-.028,.0754,.0896,.063
2020,1,24,16,.0742,.0207,.0151,.0539,-.00567
2020,1,24,17,-.0026,-.00922,-.205,-.0216,-.00506
2020,1,24,18,-.00531,.00299,.0281,.0256,-.111
2020,1,24,19,-.0204,-.00433,-.00794,.0385,-.056
2020,1,24,20,-.0137,-.0458,.0537,-.016,.0503
2020,1,24,21,-.00294,-.0821,.0496,.056,.065
2020,1,24,22,.0354,.0276,-.0308,.0849,-.0104
2020,1,24,23,-.0495,.00565,-.111,-.117,.0108
2020,1,24,24,.0211,.0605,-.0428,.156,-.00554
2020,1,24,25,-.0377,.0393,.0456,-.161,-.0109
2020,1,24,26,.00813,-.0507,-.0475,.112,-.00248
2020,1,24,27,-.0236,.0208,-.302,.0238,.154
2020,1,24,28,-.0103,-.05,.0111,-.00441,.0531
2020,1,24,29,-.0434,-.0265,-.0984,.0115,-.0118
2020,1,24,30,-.000915,.00336,-.0208,.00318,-.0336
2020,1,24,31,.0326,-.0525,-.0759,-.159,-.0333
2020,1,24,32,.00894,-.0113,-.00282,.0695,.0375
2020,1,24,33,.157,-.0301,.0161,.859,-.0355
2020,1,24,34,.0000411,-.00797,-.114,-.0222,.2
2020,1,24,35,-.0158,-.0101,-.0756,-.0608,-.0103
2020,1,24,36,.0913,-.0827,.204,.526,-.0298
2020,1,24,37,-.00679,-.0834,-.109,.0532,.042
2020,1,24,38,-.0978,-.269,.0406,-.00251,.00733
2020,1,24,39,.0208,.0344,.145,.00663,.0228
2020,1,24,40,.0239,-.0446,.0475,-.0144,.00194
2020,1,24,41,-.000562,-.00354,-.0533,.106,.0222
2020,1,24,42,-.0461,-.0686,-.00282,-.0447,-.0559
2020,1,24,43,-.0307,-.116,-.0113,.084,-.0322
2020,1,24,44,.0887,.00111,.138,.633,.0581
2020,1,24,45,.0682,.0295,.191,.000386,.129
2020,1,24,46,.0539,.0425,.043,.187,.0826
2020,1,24,47,.0548,.0354,.0051,-.116,.0471
2020,1,24,48,.0224,.0505,-.0245,.11,-.0679
2020,1,24,49,.0258,.102,-.0187,.0343,-.0757
2020,1,24,50,.0182,.0271,.0641,.0372,-.0406
2020,1,24,51,-.0415,.00534,-.075,-.0327,-.0724
2020,1,24,52,.0137,.00573,-.0293,.00167,.123
2020,1,24,53,.0245,.0996,-.0257,-.035,.0228
2020,1,25,1,.009,.0126,-.0134,.0213,.0452
2020,1,25,2,-.029,-.051,-.0332,-.149,.023
2020,1,25,3,.0111,.0744,-.0437,-.0266,.00918
2020,1,25,4,.0437,.0108,.208,.0489,.0254
2020,1,25,5,.0181,.0203,-.0606,.0831,.00874
2020,1,25,6,.0081,.0318,.0118,.0292,-.0303
2020,1,25,7,-.0091,.0716,-.0000629,-.0601,.03
2020,1,25,8,-.0303,.0362,-.0112,-.0157,-.0721
2020,1,25,9,.0261,-.0103,-.0015,.027,.0309
2020,1,25,10,.035,.0874,-.0365,.0346,.0359
2020,1,25,11,.0169,.0623,.00617,.0297,-.0338
2020,1,25,12,-.00722,.0668,-.0453,-.132,.0422
2020,1,25,13,.0205,-.028,-.0417,.0349,.0666
2020,1,25,14,.0469,-.00519,-.0905,.404,-.026
2020,1,25,15,.00559,-.0306,.0552,.0933,.048
2020,1,25,16,.0477,.000117,.0194,.018,.011
2020,1,25,17,.00919,-.00304,-.213,.000148,.0216
2020,1,25,18,.0128,.0303,.00196,.0719,-.134
2020,1,25,19,-.000874,.017,.0302,.0303,-.0119
2020,1,25,20,-.00301,-.0103,.0291,-.0287,.0676
2020,1,25,21,-.0389,-.101,.0373,-.0155,.0285
2020,1,25,22,.046,.0179,-.0425,.177,.0239
2020,1,25,23,-.0278,.0249,-.0252,-.146,.000455
2020,1,25,24,.039,.0801,-.00695,.138,-.0000921
2020,1,25,25,.0184,.0532,.0451,-.17,.0137
2020,1,25,26,.0241,-.0246,-.0184,.132,-.0033
2020,1,25,27,.00644,-.00136,-.124,.0388,.12
2020,1,25,28,-.0277,-.0193,-.0423,-.0127,.0497
2020,1,25,29,-.000668,.0107,.00529,-.0342,.0338
2020,1,25,30,.0118,.000229,.00409,-.0221,-.019
2020,1,25,31,.0322,.0201,-.0859,-.0996,-.0369
2020,1,25,32,.00349,-.0222,.107,.057,.0164
2020,1,25,33,.165,-.0307,.0165,.888,-.0235
2020,1,25,34,-.0106,-.0128,-.178,-.025,.194
2020,1,25,35,-.0433,-.0252,.199,-.00524,.0108
2020,1,25,36,.0792,-.0951,.194,.395,-.0202
2020,1,25,37,.00854,-.0716,.0557,.0915,.00983
2020,1,25,38,-.0825,-.251,.0524,.0472,.0218
2020,1,25,39,.0464,.103,.162,.023,.035
2020,1,25,40,.0265,-.006,.0781,.00101,-.0564
2020,1,25,41,-.00883,-.052,-.0298,.123,.0248
2020,1,25,42,-.039,-.0601,-.0183,-.0575,.00786
2020,1,25,43,-.0214,-.0685,.0352,.0236,-.0528
2020,1,25,44,.121,.0702,.107,.657,.0898
2020,1,25,45,.0836,.049,.244,.0475,.125
2020,1,25,46,.0646,.136,.0165,.0901,.128
2020,1,25,47,.0542,.0117,.0159,-.149,.0442
2020,1,25,48,.0315,.0622,.0169,.0906,-.0522
2020,1,25,49,.012,.0562,.0521,.00153,-.0744
2020,1,25,50,.00526,-.00164,.0727,.0225,-.0144
2020,1,25,51,-.00628,.0398,-.0308,-.0215,-.0227
2020,1,25,52,-.0111,-.00707,-.0421,-.0409,.0827
2020,1,25,53,.0199,.0898,-.0664,-.0742,.0477
2020,1,26,1,.00456,.0105,-.0304,.0236,.0393
2020,1,26,2,-.0354,-.0515,-.0232,-.147,-.000406
2020,1,26,3,-.0148,.0148,-.0512,-.0178,-.0216
2020,1,26,4,.0431,.0268,.212,.0453,.00518
2020,1,26,5,.0182,.0188,-.0629,.0765,.00779
2020,1,26,6,.00566,.0326,.00801,.0259,-.0318
2020,1,26,7,-.00109,.0809,.00955,-.0427,.021
2020,1,26,8,-.0365,.0436,-.0516,-.00528,-.0868
2020,1,26,9,.0164,-.0116,.00115,-.00521,.028
2020,1,26,10,.0243,.069,-.0451,.0425,.0155
2020,1,26,11,.013,.0559,.00793,.0267,-.0342
2020,1,26,12,-.00603,.0612,-.0436,-.137,.0445
2020,1,26,13,-.0162,-.0724,-.0568,.0127,.0522
2020,1,26,14,.0473,-.017,-.0879,.472,-.0464
2020,1,26,15,.00435,-.0205,.0623,.095,-.0412
2020,1,26,16,.0299,-.0000507,.0119,.0266,-.00994
2020,1,26,17,-.000875,-.0134,-.223,.00523,-.00955
2020,1,26,18,-.0444,-.072,.0108,.0766,-.192
2020,1,26,19,-.00309,.0104,.0265,.019,-.0219
2020,1,26,20,-.0237,-.0194,.0158,-.0335,.0287
2020,1,26,21,-.0472,-.109,.0431,-.0361,.0109
2020,1,26,22,.0417,.0334,-.0539,.162,-.00733
2020,1,26,23,-.031,.0188,-.0491,-.134,.00251
2020,1,26,24,.0372,.0734,-.0266,.143,.00233
2020,1,26,25,.00736,.0594,.0546,-.166,-.0209
2020,1,26,26,.012,-.021,-.0221,.132,-.0294
2020,1,26,27,.00322,.00459,-.12,.0307,.111
2020,1,26,28,-.0327,-.0228,-.0317,.0056,.00586
2020,1,26,29,-.0028,.0307,.0237,-.0122,.0226
2020,1,26,30,.011,.00599,.0107,-.0287,-.0442
2020,1,26,31,.0145,-.00477,-.106,-.103,-.0698
2020,1,26,32,.0133,.0062,.152,.0545,.0113
2020,1,26,33,.17,-.011,.0307,.899,-.0385
2020,1,26,34,-.00723,-.000902,-.18,-.0185,.223
2020,1,26,35,-.0616,-.00521,.106,.00127,.0084
2020,1,26,36,.0563,-.118,.174,.387,-.059
2020,1,26,37,-.00386,-.0991,.068,.0716,.00808
2020,1,26,38,-.0699,-.236,.0589,.0444,.0327
2020,1,26,39,.046,.0896,.179,.0266,.0404
2020,1,26,40,.0235,-.00308,.0851,-.00224,-.0747
2020,1,26,41,-.000931,-.0429,-.0232,.13,.0207
2020,1,26,42,-.0371,-.0505,-.0389,-.0633,.039
2020,1,26,43,-.0133,-.0499,.0491,.0234,-.0619
2020,1,26,44,.0934,.0465,.0574,.479,.0746
2020,1,26,45,.0499,-.00241,.211,.0459,.06
2020,1,26,46,.0269,.0913,.00491,.0652,.0283
2020,1,26,47,.0416,-.0118,.0374,-.166,.0351
2020,1,26,48,.0245,.0692,-.0186,.103,-.0646
2020,1,26,49,.017,.0584,.0956,-.0216,-.0488
2020,1,26,50,-.0058,-.0161,.0337,.0202,-.0068
2020,1,26,51,-.0156,.0161,.0256,-.0112,-.0706
2020,1,26,52,-.0228,.00275,-.0708,-.0496,.0535
2020,1,26,53,-.00723,.0402,-.0716,-.0777,.0229
2020,1,27,1,-.00912,-.0245,-.00964,.000243,.0326
2020,1,27,2,-.0407,-.0354,-.0379,-.16,-.0155
2020,1,27,3,.00274,.0208,.00134,-.0478,-.0136
2020,1,27,4,.0235,.0349,.0546,.04,-.00582
2020,1,27,5,-.0118,.0213,-.11,.0584,-.0106
2020,1,27,6,-.000238,.0205,-.0017,.0368,-.0442
2020,1,27,7,-.0265,.0517,-.00232,-.0776,.0189
2020,1,27,8,-.0218,.0634,-.0327,.00351,-.0701
2020,1,27,9,.019,-.0108,.0316,-.0124,.0383
2020,1,27,10,.0138,.0525,-.0466,.0409,.00663
2020,1,27,11,.0122,.0379,-.0105,.0241,-.0103
2020,1,27,12,.027,.0374,-.055,-.219,.293
2020,1,27,13,-.0189,-.0698,-.0478,-.00445,.0485
2020,1,27,14,.0717,-.0398,-.0791,.552,-.0269
2020,1,27,15,-.00507,-.0376,.095,.0558,-.0873
