year,month,day,cityid,revenue_all,revenue_ss40,revenue_ss65,revenue_ss70
2020,1,18,44,0.025,0.0628,-0.27,0.0575
2020,1,18,45,0.0135,0.0287,0.0331,0.0987
2020,1,18,46,0.0331,-0.0231,-0.0122,-0.0262
2020,1,18,47,0.00884,0.0355,0.0289,0.00213
2020,1,18,48,-0.0249,0.0396,-0.0109,0.0132
2020,1,18,49,-0.00106,-0.0011,-0.022,-0.0656
2020,1,18,50,0.0431,0.0422,0.05,0.0237
2020,1,18,51,0.0106,-0.0873,-0.0505,0.0161
2020,1,18,52,0.0287,0.0547,0.0169,0.0649
2020,1,18,53,0.0000187,-0.048,-0.031,-0.000276
2020,1,19,1,0.0896,0.0639,0.246,0.0112
2020,1,19,2,-0.022,-0.0515,0.148,-0.0065
2020,1,19,3,0.00316,-0.0178,-0.0299,0.0348
2020,1,19,4,0.0229,0.0141,-0.00894,0.0124
2020,1,19,5,0.0408,0.0123,0.0876,0.0133
2020,1,19,6,0.0274,0.0299,0.0596,0.031
2020,1,19,7,0.00248,0.0199,-0.0106,0.0161
2020,1,19,8,0.0174,0.0239,-0.0226,-0.00255
2020,1,19,9,-0.0261,0.0144,-0.0153,-0.0193
2020,1,19,10,0.0207,0.0161,0.0257,0.0738
2020,1,19,11,0.0324,0.0244,-0.00232,0.0198
2020,1,19,12,0.127,0.0518,0.619,0.0272
2020,1,19,13,0.00368,0.0241,-0.0529,-0.106
2020,1,19,14,-0.0108,0.0077,-0.028,-0.0229
2020,1,19,16,0.0711,0.00884,0.0432,0.0404
2020,1,19,17,0.0389,0.0122,0.0442,-0.0519
2020,1,19,18,0.0351,-0.0356,-0.00161,0.165
2020,1,19,19,0.0254,0.00578,0.0321,-0.0417
2020,1,19,20,0.00766,-0.0182,0.0619,0.0114
2020,1,19,21,0.0653,0.113,0.07,0.173
2020,1,19,22,0.0348,0.0357,0.0849,0.0247
2020,1,19,23,0.0225,-0.0473,0.0326,0.117
2020,1,19,24,0.00881,-0.0331,0.389,-0.00471
2020,1,19,25,-0.0706,-0.0503,-0.0858,-0.00444
2020,1,19,26,0.0246,0.00309,0.0468,0.0372
2020,1,19,27,0.023,0.132,0.0171,-0.0585
2020,1,19,28,-0.0457,0.0426,-0.138,0.0248
2020,1,19,29,0.0628,0.0814,-0.0609,-0.00551
2020,1,19,30,-0.00327,0.049,-0.027,0.0474
2020,1,19,31,-0.087,-0.000399,-0.11,-0.0589
2020,1,19,32,-0.0139,-0.0616,-0.126,0.0372
2020,1,19,33,0.386,-0.055,1.19,0.0303
2020,1,19,34,0.00404,0.101,-0.132,-0.129
2020,1,19,35,-0.0242,0.0201,-0.0859,-0.00986
2020,1,19,36,0.0755,0.084,0.0565,0.0607
2020,1,19,37,0.00836,0.0363,-0.107,0.0894
2020,1,19,38,0.0449,0.106,-0.0445,0.0397
2020,1,19,39,-0.0353,0.0328,-0.0418,0.0162
2020,1,19,40,0.0257,-0.00395,0.0383,0.052
2020,1,19,41,0.0292,0.0167,0.123,-0.00358
2020,1,19,42,-0.0695,-0.0485,-0.035,-0.072
2020,1,19,43,-0.0133,0.00974,0.0765,0.0261
2020,1,19,44,0.052,0.0486,0.126,0.0154
2020,1,19,45,0.0353,0.0665,0.0441,0.151
2020,1,19,46,0.0648,0.014,0.0271,0.0517
2020,1,19,47,0.00969,0.0216,0.0276,0.0184
2020,1,19,48,-0.00472,0.0572,-0.0227,0.0237
2020,1,19,49,0.00724,-0.00972,0.00843,-0.0475
2020,1,19,50,0.0558,0.0589,0.062,0.0182
2020,1,19,51,-0.00302,-0.0754,-0.0587,0.0203
2020,1,19,52,0.0118,0.0082,0.0145,0.0748
2020,1,19,53,0.00806,-0.0424,-0.0169,0.0229
2020,1,20,1,0.0629,0.0356,0.192,0.00712
2020,1,20,2,0.0119,-0.0376,0.237,0.0151
2020,1,20,3,0.0098,-0.0173,0.00402,0.044
2020,1,20,4,0.00334,0.0106,-0.0288,0.00588
2020,1,20,5,0.0128,0.0133,-0.00639,-0.00324
2020,1,20,6,0.0109,0.0224,0.0265,0.0193
2020,1,20,7,0.00496,0.00855,0.00135,-0.0125
2020,1,20,8,0.00175,0.00436,-0.0333,0.00133
2020,1,20,9,-0.034,-0.0158,-0.049,0.0115
2020,1,20,10,0.0149,0.0298,-0.00025,0.0142
2020,1,20,11,0.0152,0.00198,-0.0136,-0.0133
2020,1,20,12,0.0392,0.0778,0.54,-0.185
2020,1,20,13,-0.00298,0.0164,0.00209,-0.0791
2020,1,20,14,0.00104,-0.0268,0.126,-0.0216
2020,1,20,16,0.079,0.018,0.0409,0.0161
2020,1,20,17,0.0337,0.00612,0.0594,-0.0702
2020,1,20,18,0.0627,0.0393,-0.00105,0.144
2020,1,20,19,0.00229,-0.0106,0.00552,-0.0423
2020,1,20,20,0.0176,-0.0499,0.105,0.00677
2020,1,20,21,0.016,0.0667,-0.00665,0.166
2020,1,20,22,0.0414,0.042,0.0239,-0.00628
2020,1,20,23,-0.018,-0.0575,0.103,0.0287
2020,1,20,24,0.00311,-0.0396,0.231,0.0359
2020,1,20,25,-0.0137,0.0118,0.16,0.0626
2020,1,20,26,0.0236,0.0102,0.0288,0.00758
2020,1,20,27,0.0316,0.119,0.00123,-0.0722
2020,1,20,28,-0.0432,0.0205,-0.0632,0.0226
2020,1,20,29,-0.00693,0.0494,-0.0896,-0.0755
2020,1,20,30,-0.0153,0.0627,-0.0851,0.0367
2020,1,20,31,-0.135,0.0162,-0.0648,-0.0561
2020,1,20,32,-0.029,-0.0464,-0.102,-0.00119
2020,1,20,33,0.386,-0.0451,1.19,0.0707
2020,1,20,34,-0.0333,0.0697,-0.1,-0.148
2020,1,20,35,-0.0207,0.0247,-0.0988,-0.00527
2020,1,20,36,0.091,0.11,0.0535,0.111
2020,1,20,37,-0.00422,0.0569,-0.0944,0.0695
2020,1,20,38,0.0245,0.043,-0.0363,0.0439
2020,1,20,39,-0.0404,-0.00558,-0.0613,-0.00741
2020,1,20,40,0.00542,-0.00837,0.0419,-0.00803
2020,1,20,41,0.0265,0.0495,0.0665,-0.0331
2020,1,20,42,-0.0354,-0.0328,-0.0443,-0.0542
2020,1,20,43,-0.00358,0.0203,0.0518,0.00413
2020,1,20,44,0.0044,0.0464,0.108,-0.0542
2020,1,20,45,0.0276,0.046,0.109,0.141
2020,1,20,46,0.0694,0.0291,-0.0166,0.141
2020,1,20,47,-0.0371,-0.0255,0.0457,-0.0231
2020,1,20,48,-0.0059,0.0365,-0.0634,0.0138
2020,1,20,49,-0.00109,-0.106,0.108,0.00751
2020,1,20,50,0.0604,0.0732,0.0422,0.0365
2020,1,20,51,-0.0191,-0.0823,-0.0817,0.0044
2020,1,20,52,3.70E-06,0.0102,-0.0246,0.0337
2020,1,20,53,0.0126,-0.034,0.0598,0.00603
2020,1,21,1,0.0667,0.0393,0.302,0.0028
2020,1,21,2,-0.0107,-0.0608,0.194,-0.00697
2020,1,21,3,0.0179,-0.0178,0.0266,0.0396
2020,1,21,4,0.0473,0.0174,0.0914,0.0253
2020,1,21,5,0.0412,0.0117,0.119,-0.0127
2020,1,21,6,0.0301,0.00388,0.0566,0.0349
2020,1,21,7,-0.0119,0.0205,-0.0364,0.0165
2020,1,21,8,0.00144,0.0091,0.0297,-0.0446
2020,1,21,9,0.0157,0.0413,0.012,0.0547
2020,1,21,10,0.0256,0.0438,0.0614,0.0453
2020,1,21,11,0.0307,0.0342,0.0205,-0.0149
2020,1,21,12,0.0555,0.0441,0.191,0.0582
2020,1,21,13,0.00669,0.012,0.0465,-0.0814
2020,1,21,14,-0.0044,-0.015,0.132,-0.0479
2020,1,21,16,0.074,0.0135,0.0663,0.00675
2020,1,21,17,0.0577,-0.00909,0.248,-0.0129
2020,1,21,18,0.0273,-0.0336,0.0348,0.103
2020,1,21,19,0.0093,-0.004,0.0319,-0.0508
2020,1,21,20,0.0209,-0.022,0.0907,0.00971
2020,1,21,21,0.0718,0.0393,0.108,0.16
2020,1,21,22,0.0268,0.022,0.11,-0.000237
2020,1,21,23,0.00863,-0.0679,0.0573,0.0427
2020,1,21,24,0.0139,-0.0227,0.238,0.00997
2020,1,21,25,-0.0607,-0.0127,-0.179,0.014
2020,1,21,26,0.0472,-0.00228,0.149,-0.00243
2020,1,21,27,0.0195,0.116,0.0847,-0.00813
2020,1,21,28,-0.0264,0.0307,-0.0607,0.0157
2020,1,21,29,-0.00533,-0.0177,0.0244,-0.05
2020,1,21,30,0.0125,0.0402,0.081,0.0279
2020,1,21,31,-0.019,0.0151,-0.0524,-0.0169
2020,1,21,32,0.00994,-0.0684,-0.00859,0.00472
2020,1,21,33,0.319,-0.0568,1.19,-0.000583
2020,1,21,34,0.0279,0.0777,-0.0879,0.155
2020,1,21,35,-0.0258,0.00212,-0.0496,-0.0277
2020,1,21,36,0.153,0.068,0.479,0.0682
2020,1,21,37,0.0591,0.00369,0.0321,0.0818
2020,1,21,38,0.0321,0.0228,0.136,-0.00234
2020,1,21,39,-0.00661,0.0355,0.00722,0.000404
2020,1,21,40,0.0267,0.00248,0.0308,0.0163
2020,1,21,41,0.00465,-0.00965,0.144,0.014
2020,1,21,42,-0.0482,-0.0448,-0.0598,-0.0387
2020,1,21,43,0.00103,-0.0133,0.179,0.00364
2020,1,21,44,0.0782,0.0329,0.241,-0.00179
2020,1,21,45,0.0585,0.0609,0.118,0.232
2020,1,21,46,0.035,0.0352,0.0312,0.14
2020,1,21,47,0.0315,0.0586,-0.0218,0.00577
2020,1,21,48,-0.0163,0.0679,0.124,-0.00822
2020,1,21,49,0.0427,0.0258,0.0989,-0.0516
2020,1,21,50,0.0586,0.0552,0.094,0.0112
2020,1,21,51,-0.0538,-0.0869,-0.000176,-0.0418
2020,1,21,52,0.00951,-0.0115,0.0465,0.0718
2020,1,21,53,0.0505,-0.00815,0.0461,0.0591
2020,1,22,1,0.0385,0.0347,0.175,-0.00464
2020,1,22,2,-0.0242,-0.0705,0.13,-0.00318
2020,1,22,3,-0.00249,-0.0125,-0.0219,0.0363
2020,1,22,4,0.0397,0.00384,0.069,0.00967
2020,1,22,5,0.0355,-0.00781,0.118,-0.0169
2020,1,22,6,0.0211,-0.0133,0.0889,-0.00538
2020,1,22,7,-0.0184,0.00608,-0.0335,-0.034
2020,1,22,8,-0.0236,-0.0079,-0.0138,-0.0476
2020,1,22,9,0.0282,0.0801,0.0315,-0.0466
2020,1,22,10,0.0107,0.0397,0.0284,0.0485
2020,1,22,11,0.0158,0.00789,-0.0434,-0.0197
2020,1,22,12,0.0333,0.0319,0.17,0.0478
2020,1,22,13,-0.0272,0.00877,-0.0425,-0.0726
2020,1,22,14,-0.0193,-0.0468,0.117,-0.0553
2020,1,22,16,0.0571,-0.00887,0.0419,0.00415
2020,1,22,17,0.0274,-0.0211,0.0383,0.0301
2020,1,22,18,0.0123,-0.036,0.011,0.0136
2020,1,22,19,-0.00428,0.00208,0.000375,-0.0528
2020,1,22,20,0.00514,-0.0245,-0.00352,0.0152
2020,1,22,21,0.0949,0.017,0.224,0.122
2020,1,22,22,-0.00385,0.0133,0.0685,0.00444
2020,1,22,23,-0.00444,-0.0411,0.0257,0.0137
2020,1,22,24,0.00767,0.000917,0.149,0.0199
2020,1,22,25,-0.0636,0.00265,-0.203,-0.0198
2020,1,22,26,-0.0248,-0.0525,0.0513,-0.00629
2020,1,22,27,-0.00666,0.0498,0.0601,0.00974
2020,1,22,28,-0.0608,0.025,-0.0972,-0.000556
2020,1,22,29,-0.042,-0.0317,-0.0424,-0.047
2020,1,22,30,0.0121,0.0317,0.0841,0.0301
2020,1,22,31,-0.00818,0.0302,-0.16,-0.0297
2020,1,22,32,-0.00655,-0.0177,-0.0106,-0.00405
2020,1,22,33,0.172,-0.0498,1.06,-0.0256
2020,1,22,34,-0.021,0.0516,-0.147,0.168
2020,1,22,35,-0.0354,-0.0182,-0.0634,-0.0357
2020,1,22,36,0.116,-0.0321,0.471,0.0386
2020,1,22,37,-0.00801,-0.0161,-0.0507,0.0227
2020,1,22,38,-0.0233,-0.0675,-0.0243,-0.00237
2020,1,22,39,0.0169,0.0702,-0.0527,0.000837
2020,1,22,40,-0.019,-0.0801,-0.0364,-0.0207
2020,1,22,41,-0.0067,-0.0132,0.12,0.0111
2020,1,22,42,-0.0829,-0.0752,-0.105,-0.119
2020,1,22,43,0.00282,0.00471,0.0756,-0.00952
2020,1,22,44,0.045,0.015,0.321,0.0201
2020,1,22,45,0.024,0.0451,0.0231,0.201
2020,1,22,46,0.0612,0.0559,0.0553,0.118
2020,1,22,47,0.0284,0.042,-0.0457,0.0117
2020,1,22,48,-0.0127,0.0918,0.0671,-0.0189
2020,1,22,49,0.0138,0.0398,0.0476,-0.0626
2020,1,22,50,0.0442,0.0783,0.0472,-0.0536
2020,1,22,51,-0.0723,-0.0904,-0.0658,-0.0808
2020,1,22,52,0.0238,-0.00249,0.0723,0.0807
2020,1,22,53,-0.0187,-0.024,-0.0447,0.038
2020,1,23,1,0.0287,0.0199,0.13,0.00484
2020,1,23,2,-0.0465,-0.0625,-0.0805,0.0121
2020,1,23,3,-0.0204,-0.0145,-0.0374,0.00726
2020,1,23,4,0.0402,0.000991,0.0731,0.0107
2020,1,23,5,0.0199,-0.0049,0.0957,-0.0184
2020,1,23,6,0.0302,0.0126,0.0983,-0.00916
2020,1,23,7,-0.0269,0.0111,-0.0724,-0.0293
2020,1,23,8,-0.00401,-0.00367,-0.00504,0.00628
2020,1,23,9,0.0364,0.0511,0.0461,-0.0125
2020,1,23,10,0.0323,0.0895,0.0398,0.0465
2020,1,23,11,0.0177,0.021,-0.000166,-0.0292
2020,1,23,12,-0.0107,0.0471,-0.0977,0.0493
2020,1,23,13,-0.0178,-0.000592,-0.00176,-0.0321
2020,1,23,14,-0.0128,-0.0523,0.132,-0.0201
2020,1,23,16,0.0537,-0.0113,0.0814,0.0024
2020,1,23,17,0.000897,-0.0155,-0.00949,0.031
2020,1,23,18,0.00663,-0.0378,0.0286,-0.0497
2020,1,23,19,0.000285,0.00628,0.00721,-0.0452
2020,1,23,20,-0.00767,-0.0199,-0.011,0.0185
2020,1,23,21,0.0348,0.0584,-0.14,0.0476
2020,1,23,22,0.0171,-0.00927,0.0485,-0.0226
2020,1,23,23,0.00701,-0.055,0.0542,0.0297
2020,1,23,24,0.0198,0.00672,0.126,0.0213
2020,1,23,25,-0.0538,0.0338,-0.21,-0.0136
2020,1,23,26,-0.0163,-0.064,0.0691,0.0106
2020,1,23,27,-0.00503,0.0195,0.0308,0.0682
2020,1,23,28,-0.0269,0.0209,-0.116,-0.0094
2020,1,23,29,-0.0449,-0.0413,0.0324,-0.0454
2020,1,23,30,0.0163,0.0251,0.043,0.0131
2020,1,23,31,0.0682,0.031,-0.122,-0.000595
2020,1,23,32,0.0199,-0.00137,0.0462,0.00619
2020,1,23,33,0.165,-0.0608,0.97,-0.0189
2020,1,23,34,-0.0192,0.0575,-0.0392,0.168
2020,1,23,35,-0.0281,-0.0253,-0.0211,-0.0145
2020,1,23,36,0.103,-0.0691,0.491,-0.0227
2020,1,23,37,-0.00503,-0.0416,0.0389,0.0412
2020,1,23,38,-0.0739,-0.186,0.0122,0.0052
2020,1,23,39,0.00732,0.0597,-0.0319,-0.00131
2020,1,23,40,-0.0127,-0.0729,-0.0604,-0.0424
2020,1,23,41,0.00339,-0.0049,0.123,0.0209
2020,1,23,42,-0.0689,-0.113,-0.0931,-0.121
2020,1,23,43,-0.00306,-0.00475,0.0522,-0.00551
2020,1,23,44,0.0787,0.00274,0.506,0.0574
2020,1,23,45,0.0636,0.0297,0.0588,0.2
2020,1,23,46,0.0667,0.0593,0.104,0.105
2020,1,23,47,0.0353,0.0583,-0.0936,0.0189
2020,1,23,48,0.00678,0.0907,0.0589,-0.0159
2020,1,23,49,0.00218,0.0549,0.0555,-0.0688
2020,1,23,50,0.0297,0.0434,0.0543,-0.0462
2020,1,23,51,-0.0754,-0.0931,-0.0233,-0.0895
2020,1,23,52,0.00474,0.0162,0.0388,0.0809
2020,1,23,53,-0.0204,0.00644,-0.0142,0.0154
2020,1,24,1,0.0094,-0.00631,0.0444,0.0129
2020,1,24,2,-0.0364,-0.0345,-0.108,0.0212
2020,1,24,3,-0.0185,-0.0268,-0.04,0.00286
2020,1,24,4,0.04,0.00456,0.0675,0.0101
2020,1,24,5,0.0276,-0.0128,0.134,-0.00261
2020,1,24,6,0.0127,-0.00666,0.0242,-0.0119
2020,1,24,7,-0.0134,0.0103,-0.0584,-0.00174
2020,1,24,8,-0.0172,-0.0162,-0.00507,-0.0189
2020,1,24,9,0.046,0.0442,0.0998,-0.00842
2020,1,24,10,0.038,0.0821,0.0523,0.0505
2020,1,24,11,0.0305,0.0281,0.00617,-0.0242
2020,1,24,12,-0.0132,0.0798,-0.148,0.0406
2020,1,24,13,-0.0373,-0.0328,-0.000594,-0.0203
2020,1,24,14,0.0214,-0.00286,0.264,-0.0274
2020,1,24,16,0.0821,0.0235,0.0625,0.00914
2020,1,24,17,0.00497,-0.017,-0.0183,0.0121
2020,1,24,18,-0.00267,-0.0213,0.0392,-0.095
2020,1,24,19,-0.0183,-0.0209,0.0429,-0.0549
2020,1,24,20,-0.014,-0.0206,-0.0682,0.0596
2020,1,24,21,0.00194,0.0234,-0.166,0.0192
2020,1,24,22,0.032,0.0104,0.0798,0.00328
2020,1,24,23,-0.0102,-0.0268,0.0687,0.0583
2020,1,24,24,0.0286,0.021,0.145,0.0301
2020,1,24,25,-0.0414,0.0351,-0.261,-0.00803
2020,1,24,26,0.00222,-0.0489,0.129,0.0169
2020,1,24,27,-0.0128,0.00354,0.036,0.164
2020,1,24,28,-0.00663,0.0262,-0.11,0.0189
2020,1,24,29,-0.0455,-0.0722,0.0238,-0.0193
2020,1,24,30,0.000407,0.0102,-0.0169,-0.0297
2020,1,24,31,0.034,-0.0384,-0.146,-0.0392
2020,1,24,32,0.00705,-0.00671,0.0704,0.00614
2020,1,24,33,0.16,-0.0205,0.858,-0.0312
2020,1,24,34,-0.00795,-0.00318,-0.0137,0.18
2020,1,24,35,-0.0159,-0.0315,-0.0656,-0.00701
2020,1,24,36,0.0914,-0.0831,0.521,-0.0321
2020,1,24,37,0.00377,-0.0455,0.0528,0.000241
2020,1,24,38,-0.0934,-0.25,-0.0227,0.00206
2020,1,24,39,0.0166,0.0318,-0.0107,0.0202
2020,1,24,40,0.0243,0.016,-0.0557,0.0011
2020,1,24,41,-0.00295,-0.0118,0.101,0.0377
2020,1,24,42,-0.0409,-0.0799,-0.0431,-0.0597
2020,1,24,43,-0.0223,-0.114,0.0984,0.00875
2020,1,24,44,0.0847,0.00339,0.597,0.0788
2020,1,24,45,0.0665,0.0278,0.00395,0.159
2020,1,24,46,0.0472,0.0551,0.152,0.106
2020,1,24,47,0.0551,0.0679,-0.08,0.0465
2020,1,24,48,0.0268,0.0619,0.0999,-0.0163
2020,1,24,49,0.0235,0.0938,0.0417,-0.0846
2020,1,24,50,0.0296,0.0359,0.0407,-0.0534
2020,1,24,51,-0.0455,-0.0343,-0.021,-0.0937
2020,1,24,52,0.00622,0.0223,0.00173,0.136
2020,1,24,53,0.0206,0.0153,0.0668,0.031
2020,1,25,1,0.00959,0.00504,0.0475,0.00906
2020,1,25,2,-0.0295,-0.0179,-0.146,0.0243
2020,1,25,3,0.0107,0.034,-0.0227,0.0258
2020,1,25,4,0.049,0.0108,0.0508,0.0263
2020,1,25,5,0.0175,0.00863,0.0862,-0.00162
2020,1,25,6,0.012,0.0255,0.0175,-0.0214
2020,1,25,7,-0.0135,0.00891,-0.044,0.0352
2020,1,25,8,-0.0207,-0.00115,-0.0065,-0.0546
2020,1,25,9,0.0251,0.0478,0.0188,-0.01
2020,1,25,10,0.0337,0.0707,0.0465,0.0616
2020,1,25,11,0.0218,0.0449,0.0251,-0.0281
2020,1,25,12,-0.0112,0.0669,-0.124,0.0377
2020,1,25,13,0.0413,0.0465,0.0235,0.0741
2020,1,25,14,0.0472,0.00895,0.407,-0.0139
2020,1,25,16,0.0484,-0.0003,0.0412,0.00495
2020,1,25,17,0.0152,-0.00619,-0.01,0.026
2020,1,25,18,0.00943,0.0103,0.0719,-0.114
2020,1,25,19,0.00192,0.00743,0.0338,-0.00863
2020,1,25,20,-0.00329,0.0225,-0.0848,0.0808
2020,1,25,21,-0.0326,0.00192,-0.211,0.00893
2020,1,25,22,0.0461,0.0202,0.163,0.0153
2020,1,25,23,0.0136,-0.00663,0.0319,0.0419
2020,1,25,24,0.0473,0.0527,0.135,0.0328
2020,1,25,25,0.0184,0.0487,-0.266,0.0212
2020,1,25,26,0.0158,-0.0299,0.134,0.0261
2020,1,25,27,0.0179,-0.0175,0.049,0.132
2020,1,25,28,-0.0225,0.0184,-0.0109,0.0165
2020,1,25,29,0.000525,-0.0502,-0.0227,0.0234
2020,1,25,30,0.0131,-0.00309,-0.0324,-0.019
2020,1,25,31,0.0336,0.0144,-0.0858,-0.0504
2020,1,25,32,0.00167,-0.0181,0.0589,-0.00937
2020,1,25,33,0.168,-0.0154,0.887,-0.0235
2020,1,25,34,-0.0186,-0.0201,-0.0168,0.203
2020,1,25,35,-0.0403,-0.0362,-0.00934,0.01
2020,1,25,36,0.087,-0.0926,0.398,-0.00959
2020,1,25,37,0.0177,-0.00951,0.0944,-0.073
2020,1,25,38,-0.079,-0.233,0.0241,0.0195
2020,1,25,39,0.038,0.0736,0.00573,0.0295
2020,1,25,40,0.0259,0.0496,-0.0478,-0.0631
2020,1,25,41,-0.0127,-0.0419,0.0874,0.0419
2020,1,25,42,-0.0329,-0.0387,-0.0867,0.0174
2020,1,25,43,-0.0121,-0.0874,0.0311,0.00598
2020,1,25,44,0.113,0.0502,0.621,0.117
2020,1,25,45,0.0837,0.0636,0.0491,0.14
2020,1,25,46,0.0604,0.123,0.0844,0.149
2020,1,25,47,0.0539,0.0496,-0.138,0.0429
2020,1,25,48,0.0366,0.0771,0.0841,-0.0057
2020,1,25,49,0.0122,0.0603,0.00208,-0.0818
2020,1,25,50,0.0124,0.00698,0.0135,-0.024
2020,1,25,51,-0.00895,0.00526,-0.019,-0.0359
2020,1,25,52,-0.0129,0.00688,-0.0496,0.0938
2020,1,25,53,0.0147,0.00419,0.0294,0.0479
2020,1,26,1,0.00537,0.00375,0.0513,0.00505
2020,1,26,2,-0.0348,-0.0151,-0.145,-0.00277
2020,1,26,3,-0.0151,-0.0118,-0.0142,-0.0197
2020,1,26,4,0.0488,0.0279,0.0466,0.00523
2020,1,26,5,0.0174,0.012,0.0793,-0.00138
2020,1,26,6,0.01,0.0295,0.0136,-0.0235
2020,1,26,7,-0.00543,0.0162,-0.027,0.0228
2020,1,26,8,-0.0269,0.00568,0.00489,-0.0724
2020,1,26,9,0.0162,0.0435,-0.0123,-0.0192
2020,1,26,10,0.0229,0.0505,0.0542,0.046
2020,1,26,11,0.0173,0.0387,0.0205,-0.0294
2020,1,26,12,-0.00679,0.0628,-0.12,0.0442
2020,1,26,13,0.00437,-0.0074,0.00115,0.0597
2020,1,26,14,0.0476,-0.00529,0.474,-0.0333
2020,1,26,16,0.0289,-0.00501,0.0499,-0.0166
2020,1,26,17,0.00551,-0.0167,-0.0058,-0.00208
2020,1,26,18,-0.0427,-0.0953,0.0866,-0.181
2020,1,26,19,0.000414,0.00369,0.0143,-0.00891
2020,1,26,20,-0.0238,0.00587,-0.0888,0.0373
2020,1,26,21,-0.041,-0.00383,-0.231,-0.01
2020,1,26,22,0.0406,0.0323,0.148,-0.0242
2020,1,26,23,0.000992,-0.0304,0.0421,-0.00278
2020,1,26,24,0.0448,0.0492,0.139,0.0321
2020,1,26,25,0.00232,0.0556,-0.255,-0.0344
2020,1,26,26,0.00403,-0.0361,0.14,-0.00379
2020,1,26,27,0.0152,-0.0126,0.0388,0.124
2020,1,26,28,-0.028,0.0155,-0.000206,-0.0249
2020,1,26,29,-0.00568,-0.0656,-0.0282,0.0181
2020,1,26,30,0.0126,-0.000413,-0.0346,-0.0479
2020,1,26,31,0.0156,-0.013,-0.092,-0.0834
2020,1,26,32,0.0112,-0.0019,0.0559,-0.0125
2020,1,26,33,0.172,0.00202,0.898,-0.0375
2020,1,26,34,-0.0159,-0.0108,-0.00929,0.232
2020,1,26,35,-0.0577,-0.0161,-0.00252,0.0123
2020,1,26,36,0.0617,-0.118,0.39,-0.0564
2020,1,26,37,0.000632,-0.0449,0.0745,-0.0874
2020,1,26,38,-0.0668,-0.217,0.0225,0.028
2020,1,26,39,0.0376,0.0633,0.00776,0.0339
2020,1,26,40,0.0228,0.046,-0.0491,-0.0845
2020,1,26,41,-0.00192,-0.0358,0.0888,0.0375
2020,1,26,42,-0.0313,-0.0278,-0.0892,0.0518
2020,1,26,43,-0.00538,-0.0747,0.0391,-0.0151
2020,1,26,44,0.0853,0.0174,0.446,0.101
2020,1,26,45,0.0511,0.0133,0.0458,0.0734
2020,1,26,46,0.0238,0.0674,0.0615,0.0444
2020,1,26,47,0.0411,0.0274,-0.156,0.0306
2020,1,26,48,0.0291,0.091,0.0944,-0.0246
2020,1,26,49,0.018,0.0621,-0.0168,-0.0557
2020,1,26,50,0.000522,-0.0122,0.014,-0.0139
2020,1,26,51,-0.0193,-0.0146,-0.00981,-0.0833
2020,1,26,52,-0.0238,0.0128,-0.0569,0.0558
2020,1,26,53,-0.0145,-0.041,0.025,0.00936
2020,1,27,1,-0.0071,-0.0221,-0.00131,0.00887
2020,1,27,2,-0.0417,-0.000453,-0.162,-0.0192
2020,1,27,3,0.000507,0.000993,-0.0455,-0.0171
2020,1,27,4,0.0294,0.035,0.0423,-0.00502
2020,1,27,5,-0.0123,0.0182,0.058,-0.0216
2020,1,27,6,0.00928,0.0177,0.0191,-0.0439
2020,1,27,7,-0.0293,-0.00989,-0.0625,0.0181
2020,1,27,8,-0.0112,0.0211,0.0129,-0.0638
2020,1,27,9,0.0182,0.044,-0.0207,0.000145
2020,1,27,10,0.0118,0.0455,0.037,0.031
2020,1,27,11,0.0198,0.0215,0.0186,-0.00659
2020,1,27,12,0.0221,0.0415,-0.2,0.295
2020,1,27,13,-0.0139,-0.00489,-0.0327,0.0672
2020,1,27,14,0.0707,-0.0267,0.554,-0.0328
2020,1,27,16,0.0236,-0.0124,0.039,0.0126
2020,1,27,17,0.00982,-0.0166,-0.0229,0.00876
2020,1,27,18,-0.054,-0.139,0.113,-0.193
2020,1,27,19,-0.00255,0.0228,0.0136,0.0185
2020,1,27,20,-0.023,-0.00126,-0.078,0.0335
2020,1,27,21,-0.0638,-0.0291,-0.246,-0.0664
2020,1,27,22,-0.0119,0.0394,-0.148,0.0121
2020,1,27,23,0.00486,-0.00513,-0.0357,0.0485
2020,1,27,24,0.0399,0.0325,-0.0359,0.0456
2020,1,27,25,-0.011,0.0152,-0.118,-0.0762
2020,1,27,26,0.000866,-0.058,0.141,0.00789
2020,1,27,27,-0.0229,-0.0336,-0.00448,0.00328
2020,1,27,28,-0.0207,0.0279,-0.0353,-0.0177
2020,1,27,29,-0.0406,-0.0199,-0.0503,0.00509
2020,1,27,30,0.0109,-0.0184,-0.06,-0.0226
2020,1,27,31,0.00544,0.00733,-0.0828,0.475
2020,1,27,32,0.00503,0.00205,0.0488,-0.0109
2020,1,27,33,0.00919,0.0158,0.0158,-0.0246
2020,1,27,34,-0.0243,-0.043,0.0263,0.239
2020,1,27,35,-0.0719,-0.0289,0.0228,0.000432
2020,1,27,36,0.0576,-0.105,0.379,-0.0372
2020,1,27,37,0.0212,-0.0318,0.149,-0.0638
2020,1,27,38,-0.0965,-0.281,-0.000141,0.022
2020,1,27,39,0.0575,0.0777,0.0388,0.0755
2020,1,27,40,-0.00897,0.0425,-0.108,-0.0778
2020,1,27,41,-0.00524,-0.0371,0.0604,0.0271
