year,month,day,cityid,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home
2020,3,20,34,-.147,.184,-.23,-.217,-.209,.0886,-.0982
2020,3,20,35,-.221,.146,-.199,-.353,-.261,.111,-.128
2020,3,20,36,-.254,.0229,-.124,-.287,-.33,.127,-.143
2020,3,20,37,-.187,.16,-.134,-.113,-.197,.0829,-.0933
2020,3,20,38,-.204,.0929,-.329,-.31,-.194,.113,-.128
2020,3,20,39,-.213,.0771,.389,-.376,-.311,.123,-.138
2020,3,20,40,-.259,.111,-.139,-.236,-.231,.113,-.129
2020,3,20,41,-.343,.0329,-.169,-.536,-.42,.199,-.226
2020,3,20,42,-.273,.0657,.0886,-.34,-.291,.143,-.159
2020,3,20,43,-.151,.09,-.00571,-.253,-.22,.0829,-.0906
2020,3,20,44,-.333,.03,-.179,-.276,-.284,.12,-.134
2020,3,20,45,-.133,.193,.103,-.17,-.174,.07,-.0799
2020,3,20,46,-.27,.0843,.2,-.224,-.243,.101,-.113
2020,3,20,47,-.109,.183,-.0357,-.0643,-.147,.0686,-.0743
2020,3,20,48,-.161,.0343,-.257,-.246,-.191,.1,-.11
2020,3,20,49,-.136,.221,.661,-.203,-.223,.0871,-.0964
2020,3,20,50,-.246,.169,.194,-.35,-.277,.117,-.132
2020,3,20,51,-.129,.0786,.439,-.111,-.201,.0914,-.103
2020,3,20,52,-.19,.12,.0629,-.247,-.257,.11,-.123
2020,3,20,53,-.134,.189,-.0871,-.0414,-.2,.0771,-.086
2020,3,21,1,-.296,.0286,-.26,-.346,-.29,.15,-.183
2020,3,21,2,-.341,.0904,.00993,-.42,-.36,.159,-.188
2020,3,21,3,-.294,.139,-.163,-.413,-.317,.136,-.161
2020,3,21,4,-.217,.07,-.0586,-.301,-.251,.117,-.14
2020,3,21,5,-.184,.1,-.0443,-.203,-.249,.0971,-.112
2020,3,21,6,-.291,.0157,-.247,-.409,-.319,.154,-.186
2020,3,21,7,-.229,.0957,-.173,-.28,-.261,.123,-.148
2020,3,21,8,-.243,.0729,-.326,-.361,-.34,.129,-.153
2020,3,21,9,-.364,-.0171,.629,-.477,-.443,.173,-.202
2020,3,21,10,-.219,.131,-.0329,-.391,-.236,.114,-.138
2020,3,21,11,-.21,.121,-.26,-.24,-.237,.104,-.126
2020,3,21,12,-.423,-.02,-.101,-.6,-.553,.246,-.288
2020,3,21,13,-.289,.109,.224,-.281,-.283,.116,-.137
2020,3,21,14,-.31,-.00571,-.107,-.393,-.346,.136,-.16
2020,3,21,15,-.314,.0471,-.0971,-.284,-.311,.131,-.153
2020,3,21,16,-.306,-.00286,-.166,-.447,-.369,.154,-.185
2020,3,21,17,-.236,.127,.284,-.391,-.271,.109,-.128
2020,3,21,18,-.27,.0671,.00571,-.241,-.241,.101,-.12
2020,3,21,19,-.154,.0886,.0457,-.161,-.204,.0843,-.0981
2020,3,21,20,-.174,.137,-.194,-.15,-.191,.0814,-.0971
2020,3,21,21,-.59,-.0743,-.309,-.63,-.583,.26,-.305
2020,3,21,22,-.167,.141,-.314,-.05,-.244,.0957,-.113
2020,3,21,23,-.22,-.02,.247,-.246,-.277,.107,-.126
2020,3,21,24,-.339,.0314,.503,-.334,-.329,.119,-.14
2020,3,21,25,-.436,-.0229,-.15,-.541,-.414,.179,-.208
2020,3,21,26,-.22,.101,-.0243,-.167,-.223,.0914,-.109
2020,3,21,27,-.269,.173,.27,-.189,-.249,.106,-.126
2020,3,21,28,-.396,.0771,-2.13e-09,-.479,-.361,.157,-.184
2020,3,21,29,-.439,-.0886,-.264,-.543,-.453,.17,-.199
2020,3,21,30,-.25,.0714,-.317,-.346,-.287,.117,-.137
2020,3,21,31,-.289,.0943,.08,-.271,-.259,.117,-.136
2020,3,21,32,-.224,.133,.0914,-.173,-.257,.104,-.123
2020,3,21,33,-.193,.127,-.0743,-.233,-.247,.0871,-.102
2020,3,21,34,-.206,.123,-.271,-.26,-.243,.104,-.126
2020,3,21,35,-.269,.0971,-.153,-.381,-.297,.123,-.148
2020,3,21,36,-.303,-.00429,-.163,-.324,-.364,.139,-.163
2020,3,21,37,-.229,.161,-.101,-.11,-.227,.0914,-.108
2020,3,21,38,-.254,.0586,-.397,-.356,-.237,.13,-.158
2020,3,21,39,-.259,.0471,.32,-.426,-.344,.136,-.16
2020,3,21,40,-.296,.0943,-.113,-.247,-.251,.12,-.141
2020,3,21,41,-.39,-.00857,-.104,-.566,-.464,.211,-.249
2020,3,21,42,-.334,.0229,.1,-.396,-.336,.157,-.184
2020,3,21,43,-.193,.0729,-.04,-.297,-.251,.0957,-.113
2020,3,21,44,-.413,-.0243,-.256,-.331,-.341,.14,-.169
2020,3,21,45,-.171,.177,.139,-.2,-.197,.0786,-.095
2020,3,21,46,-.314,.0586,.169,-.263,-.277,.114,-.136
2020,3,21,47,-.163,.144,-.07,-.0929,-.176,.0814,-.0969
2020,3,21,48,-.207,.00571,-.311,-.284,-.224,.116,-.137
2020,3,21,49,-.183,.171,.789,-.231,-.254,.0957,-.111
2020,3,21,50,-.284,.134,.241,-.391,-.3,.126,-.147
2020,3,21,51,-.18,.0429,.334,-.151,-.236,.106,-.128
2020,3,21,52,-.227,.0943,.1,-.281,-.291,.12,-.14
2020,3,21,53,-.184,.163,-.08,-.0643,-.226,.0857,-.101
2020,3,22,1,-.347,-.0257,-.28,-.393,-.331,.164,-.212
2020,3,22,2,-.399,.0425,-.0739,-.467,-.405,.173,-.216
2020,3,22,3,-.37,.0586,-.26,-.474,-.367,.151,-.193
2020,3,22,4,-.26,.0514,-.101,-.346,-.283,.13,-.166
2020,3,22,5,-.231,.0643,-.0557,-.244,-.284,.109,-.136
2020,3,22,6,-.343,-.0271,-.264,-.46,-.363,.167,-.212
2020,3,22,7,-.267,.0871,-.181,-.311,-.291,.133,-.168
2020,3,22,8,-.304,.0114,-.374,-.423,-.404,.144,-.185
2020,3,22,9,-.407,-.0414,.597,-.514,-.476,.181,-.219
2020,3,22,10,-.263,.117,-.0343,-.443,-.267,.124,-.158
2020,3,22,11,-.257,.0957,-.313,-.279,-.271,.117,-.152
2020,3,22,12,-.467,-.0686,-.0757,-.636,-.597,.257,-.311
2020,3,22,13,-.34,.07,.144,-.331,-.323,.126,-.157
2020,3,22,14,-.364,-.0386,-.189,-.437,-.384,.146,-.18
2020,3,22,15,-.351,.0243,-.0614,-.319,-.343,.14,-.17
2020,3,22,16,-.353,-.0286,-.176,-.494,-.407,.166,-.208
2020,3,22,17,-.281,.0943,.271,-.439,-.304,.119,-.148
2020,3,22,18,-.321,.0386,-.0657,-.283,-.274,.111,-.14
2020,3,22,19,-.196,.07,-.00286,-.203,-.234,.0943,-.118
2020,3,22,20,-.223,.114,-.263,-.184,-.224,.0929,-.12
2020,3,22,21,-.633,-.116,-.307,-.66,-.63,.273,-.331
2020,3,22,22,-.217,.114,-.354,-.0929,-.277,.107,-.137
2020,3,22,23,-.257,-.0386,.223,-.273,-.309,.117,-.146
2020,3,22,24,-.387,.00714,.53,-.371,-.366,.126,-.155
2020,3,22,25,-.484,-.0586,-.191,-.593,-.457,.19,-.231
2020,3,22,26,-.271,.0771,-.0243,-.199,-.257,.101,-.13
2020,3,22,27,-.309,.144,.276,-.219,-.283,.114,-.143
2020,3,22,28,-.434,.0429,-.0186,-.527,-.399,.167,-.205
2020,3,22,29,-.474,-.113,-.239,-.579,-.489,.179,-.217
2020,3,22,30,-.289,.0614,-.353,-.393,-.324,.126,-.155
2020,3,22,31,-.35,.0457,.0386,-.32,-.299,.13,-.162
2020,3,22,32,-.266,.103,.0914,-.207,-.29,.113,-.141
2020,3,22,33,-.243,.09,-.101,-.264,-.281,.0986,-.125
2020,3,22,34,-.254,.0757,-.251,-.29,-.274,.114,-.146
2020,3,22,35,-.313,.0529,-.0871,-.414,-.333,.133,-.168
2020,3,22,36,-.346,-.0314,-.187,-.361,-.397,.149,-.183
2020,3,22,37,-.267,.164,-.124,-.131,-.259,.1,-.126
2020,3,22,38,-.304,.0229,-.473,-.409,-.281,.144,-.187
2020,3,22,39,-.297,.0171,.329,-.474,-.373,.144,-.178
2020,3,22,40,-.339,.0614,-.117,-.281,-.283,.129,-.159
2020,3,22,41,-.436,-.0514,-.0471,-.601,-.506,.221,-.269
2020,3,22,42,-.394,-.0257,.0771,-.451,-.377,.169,-.207
2020,3,22,43,-.236,.0514,-.0814,-.347,-.286,.107,-.136
2020,3,22,44,-.48,-.0829,-.32,-.389,-.397,.154,-.198
2020,3,22,45,-.216,.16,.12,-.23,-.226,.0871,-.112
2020,3,22,46,-.356,.0386,.206,-.3,-.309,.123,-.153
2020,3,22,47,-.22,.1,-.111,-.14,-.211,.0929,-.12
2020,3,22,48,-.251,-.02,-.356,-.324,-.259,.127,-.16
2020,3,22,49,-.224,.13,.933,-.264,-.289,.1,-.12
2020,3,22,50,-.324,.0957,.26,-.436,-.32,.131,-.159
2020,3,22,51,-.219,.0157,.347,-.186,-.264,.113,-.142
2020,3,22,52,-.26,.0686,.179,-.311,-.321,.126,-.152
2020,3,22,53,-.236,.134,-.106,-.101,-.263,.0971,-.124
2020,3,23,1,-.38,-.07,-.269,-.421,-.367,.18,-.23
2020,3,23,2,-.467,-.0484,-.148,-.515,-.45,.196,-.243
2020,3,23,3,-.427,-.0129,-.279,-.519,-.413,.171,-.217
2020,3,23,4,-.294,.0257,-.0914,-.376,-.304,.141,-.179
2020,3,23,5,-.273,.0186,-.0614,-.277,-.311,.121,-.151
2020,3,23,6,-.389,-.0786,-.286,-.501,-.401,.184,-.232
2020,3,23,7,-.303,.0657,-.206,-.34,-.316,.144,-.182
2020,3,23,8,-.359,-.0529,-.411,-.477,-.447,.163,-.207
2020,3,23,9,-.436,-.0757,.523,-.541,-.494,.191,-.231
2020,3,23,10,-.303,.0857,-.0457,-.486,-.293,.137,-.174
2020,3,23,11,-.294,.07,-.336,-.304,-.297,.13,-.168
2020,3,23,12,-.53,-.171,-.0829,-.667,-.63,.276,-.333
2020,3,23,13,-.364,.0529,.107,-.369,-.359,.139,-.172
2020,3,23,14,-.43,-.103,-.261,-.483,-.426,.166,-.204
2020,3,23,15,-.374,-.0129,-.0771,-.346,-.377,.153,-.186
2020,3,23,16,-.39,-.0529,-.187,-.531,-.434,.179,-.223
2020,3,23,17,-.326,.05,.219,-.481,-.341,.134,-.167
2020,3,23,18,-.356,.0157,-.0771,-.311,-.303,.123,-.154
2020,3,23,19,-.231,.0457,-.0157,-.23,-.257,.104,-.13
2020,3,23,20,-.244,.114,-.249,-.197,-.244,.101,-.131
2020,3,23,21,-.684,-.201,-.35,-.691,-.661,.293,-.355
2020,3,23,22,-.266,.08,-.39,-.131,-.287,.119,-.15
2020,3,23,23,-.297,-.0786,.171,-.307,-.34,.133,-.165
2020,3,23,24,-.437,-.0357,.433,-.411,-.396,.139,-.17
2020,3,23,25,-.524,-.0929,-.239,-.631,-.491,.206,-.25
2020,3,23,26,-.307,.0429,.00429,-.219,-.279,.111,-.141
2020,3,23,27,-.333,.109,.381,-.234,-.31,.124,-.155
2020,3,23,28,-.464,.01,-.05,-.567,-.43,.179,-.218
2020,3,23,29,-.514,-.157,-.283,-.62,-.521,.194,-.235
2020,3,23,30,-.336,.0157,-.376,-.434,-.359,.141,-.174
2020,3,23,31,-.387,.00714,.0586,-.35,-.333,.144,-.179
2020,3,23,32,-.299,.0829,.0671,-.239,-.319,.124,-.154
2020,3,23,33,-.287,.0457,-.114,-.291,-.303,.11,-.139
2020,3,23,34,-.289,.0343,-.236,-.309,-.3,.124,-.158
2020,3,23,35,-.356,-.01,-.0543,-.446,-.369,.147,-.185
2020,3,23,36,-.387,-.0714,-.234,-.396,-.426,.163,-.2
2020,3,23,37,-.294,.157,-.11,-.141,-.287,.109,-.136
2020,3,23,38,-.35,-.0186,-.526,-.454,-.319,.161,-.208
2020,3,23,39,-.339,-.0229,.256,-.517,-.401,.159,-.195
2020,3,23,40,-.376,.0143,-.107,-.311,-.309,.14,-.172
2020,3,23,41,-.497,-.14,-.0543,-.64,-.544,.241,-.293
2020,3,23,42,-.441,-.0714,.15,-.494,-.417,.184,-.226
2020,3,23,43,-.277,.0186,-.107,-.393,-.309,.12,-.152
2020,3,23,44,-.534,-.136,-.367,-.426,-.439,.171,-.218
2020,3,23,45,-.247,.137,.181,-.256,-.243,.0957,-.123
2020,3,23,46,-.383,.00286,.149,-.337,-.339,.136,-.169
2020,3,23,47,-.26,.0514,-.0814,-.17,-.261,.107,-.137
2020,3,23,48,-.286,-.0514,-.377,-.36,-.284,.141,-.177
2020,3,23,49,-.266,.0814,.861,-.296,-.324,.113,-.135
2020,3,23,50,-.36,.0471,.227,-.47,-.346,.143,-.172
2020,3,23,51,-.254,-.0186,.306,-.223,-.297,.126,-.158
2020,3,23,52,-.3,.0257,.129,-.343,-.356,.137,-.165
2020,3,23,53,-.279,.0886,-.0743,-.124,-.286,.109,-.138
2020,3,24,1,-.407,-.11,-.287,-.45,-.396,.193,-.243
2020,3,24,2,-.502,-.0961,-.149,-.546,-.485,.211,-.258
2020,3,24,3,-.463,-.0586,-.357,-.551,-.44,.187,-.232
2020,3,24,4,-.304,.0214,-.113,-.4,-.321,.149,-.186
2020,3,24,5,-.304,-.0214,-.07,-.309,-.334,.131,-.161
2020,3,24,6,-.416,-.119,-.331,-.534,-.431,.197,-.245
2020,3,24,7,-.339,.0129,-.204,-.366,-.346,.159,-.196
2020,3,24,8,-.403,-.107,-.43,-.52,-.484,.177,-.221
2020,3,24,9,-.457,-.103,.434,-.566,-.51,.201,-.241
2020,3,24,10,-.329,.0643,.00571,-.523,-.319,.147,-.183
2020,3,24,11,-.319,.0543,-.354,-.324,-.321,.14,-.177
2020,3,24,12,-.539,-.197,-.0943,-.683,-.636,.281,-.338
2020,3,24,13,-.411,-.00571,.0186,-.414,-.401,.159,-.192
2020,3,24,14,-.457,-.129,-.266,-.509,-.451,.176,-.214
2020,3,24,15,-.409,-.0643,-.0743,-.38,-.409,.167,-.2
2020,3,24,16,-.411,-.0714,-.184,-.564,-.453,.189,-.233
2020,3,24,17,-.35,.0286,.173,-.516,-.367,.146,-.178
2020,3,24,18,-.371,-.00143,-.127,-.34,-.326,.133,-.163
2020,3,24,19,-.261,.0214,-.0343,-.254,-.279,.114,-.14
2020,3,24,20,-.281,.0886,-.32,-.229,-.269,.116,-.144
2020,3,24,21,-.693,-.226,-.389,-.699,-.667,.299,-.36
2020,3,24,22,-.283,.09,-.407,-.156,-.299,.124,-.156
2020,3,24,23,-.32,-.107,.156,-.329,-.364,.143,-.174
2020,3,24,24,-.473,-.08,.307,-.45,-.42,.151,-.183
2020,3,24,25,-.549,-.119,-.236,-.66,-.513,.216,-.26
2020,3,24,26,-.326,.0243,.0943,-.23,-.297,.119,-.148
2020,3,24,27,-.363,.0671,.277,-.263,-.336,.136,-.166
2020,3,24,28,-.481,-.0243,-.0543,-.601,-.45,.187,-.227
2020,3,24,29,-.536,-.183,-.317,-.643,-.539,.203,-.244
2020,3,24,30,-.379,-.0314,-.424,-.469,-.389,.157,-.189
2020,3,24,31,-.416,-.0329,.0343,-.387,-.36,.157,-.192
2020,3,24,32,-.337,.0357,.0771,-.271,-.346,.137,-.167
2020,3,24,33,-.321,.00571,-.124,-.313,-.323,.12,-.149
2020,3,24,34,-.323,-.0129,-.264,-.336,-.324,.134,-.168
2020,3,24,35,-.39,-.0643,-.0871,-.481,-.4,.161,-.199
2020,3,24,36,-.419,-.1,-.281,-.421,-.449,.174,-.211
2020,3,24,37,-.341,.0943,-.149,-.173,-.32,.126,-.153
2020,3,24,38,-.391,-.0657,-.58,-.493,-.351,.177,-.223
2020,3,24,39,-.366,-.0543,.217,-.556,-.423,.169,-.205
2020,3,24,40,-.394,-.0157,-.0914,-.339,-.327,.149,-.181
2020,3,24,41,-.507,-.164,-.0871,-.656,-.553,.247,-.299
2020,3,24,42,-.473,-.113,.124,-.534,-.444,.197,-.239
2020,3,24,43,-.311,-.0143,-.131,-.434,-.331,.131,-.163
2020,3,24,44,-.569,-.179,-.396,-.454,-.47,.184,-.231
2020,3,24,45,-.266,.116,.224,-.277,-.257,.103,-.13
2020,3,24,46,-.419,-.0443,.13,-.373,-.367,.15,-.183
2020,3,24,47,-.303,-5.32e-10,-.0957,-.2,-.307,.121,-.151
2020,3,24,48,-.326,-.09,-.396,-.393,-.314,.156,-.191
2020,3,24,49,-.293,.0514,.831,-.323,-.35,.121,-.144
2020,3,24,50,-.377,.0114,.14,-.496,-.364,.151,-.18
2020,3,24,51,-.279,-.0414,.264,-.24,-.32,.134,-.166
2020,3,24,52,-.313,-.00143,.267,-.359,-.38,.143,-.171
2020,3,24,53,-.309,.0429,-.02,-.144,-.306,.119,-.148
2020,3,25,1,-.429,-.143,-.319,-.474,-.419,.203,-.254
2020,3,25,2,-.543,-.152,-.224,-.576,-.517,.227,-.276
2020,3,25,3,-.477,-.0857,-.269,-.567,-.461,.196,-.241
2020,3,25,4,-.337,-.0214,-.161,-.43,-.347,.164,-.204
2020,3,25,5,-.32,-.0471,-.0157,-.324,-.35,.137,-.167
2020,3,25,6,-.431,-.144,-.329,-.553,-.451,.204,-.253
2020,3,25,7,-.366,-.0286,-.219,-.386,-.369,.169,-.207
2020,3,25,8,-.424,-.146,-.441,-.553,-.507,.186,-.231
2020,3,25,9,-.479,-.13,.314,-.589,-.527,.21,-.251
2020,3,25,10,-.363,.0214,-.0157,-.553,-.344,.157,-.194
2020,3,25,11,-.36,.00714,-.39,-.353,-.35,.154,-.193
2020,3,25,12,-.546,-.213,-.0971,-.693,-.64,.286,-.343
2020,3,25,13,-.441,-.0414,.09,-.446,-.439,.173,-.208
2020,3,25,14,-.486,-.16,-.346,-.536,-.473,.187,-.226
2020,3,25,15,-.426,-.0943,.0743,-.396,-.434,.176,-.209
2020,3,25,16,-.441,-.111,-.217,-.596,-.474,.201,-.248
2020,3,25,17,-.353,.0357,.157,-.541,-.386,.15,-.183
2020,3,25,18,-.397,-.0357,-.0629,-.361,-.351,.143,-.175
2020,3,25,19,-.284,-.00286,-.06,-.276,-.299,.121,-.148
2020,3,25,20,-.317,.0543,-.341,-.243,-.29,.127,-.157
2020,3,25,21,-.697,-.236,-.396,-.701,-.671,.3,-.362
2020,3,25,22,-.33,.0357,-.436,-.196,-.321,.139,-.172
2020,3,25,23,-.35,-.14,.0757,-.356,-.387,.154,-.187
2020,3,25,24,-.5,-.114,.204,-.48,-.441,.163,-.196
2020,3,25,25,-.577,-.153,-.309,-.687,-.534,.229,-.274
2020,3,25,26,-.337,.00714,.109,-.247,-.311,.124,-.155
2020,3,25,27,-.376,.0457,.447,-.271,-.357,.141,-.173
2020,3,25,28,-.506,-.0671,-.109,-.631,-.47,.197,-.238
2020,3,25,29,-.559,-.209,-.369,-.666,-.554,.213,-.255
2020,3,25,30,-.4,-.0557,-.393,-.493,-.411,.166,-.198
2020,3,25,31,-.44,-.0729,.154,-.411,-.381,.166,-.202
2020,3,25,32,-.37,-.0129,.104,-.296,-.37,.147,-.178
2020,3,25,33,-.333,-.0143,-.0757,-.321,-.336,.124,-.153
2020,3,25,34,-.359,-.0843,-.313,-.367,-.347,.146,-.181
2020,3,25,35,-.409,-.103,-.07,-.504,-.421,.17,-.209
2020,3,25,36,-.437,-.119,-.294,-.441,-.466,.181,-.219
2020,3,25,37,-.367,.05,-.103,-.187,-.346,.137,-.166
2020,3,25,38,-.423,-.107,-.633,-.527,-.38,.191,-.239
2020,3,25,39,-.376,-.0643,.149,-.583,-.439,.177,-.214
2020,3,25,40,-.403,-.0371,-.0386,-.351,-.341,.154,-.187
2020,3,25,41,-.511,-.179,-.0786,-.664,-.559,.25,-.302
2020,3,25,42,-.481,-.13,.0871,-.564,-.461,.204,-.247
2020,3,25,43,-.336,-.0429,-.157,-.47,-.35,.141,-.174
2020,3,25,44,-.594,-.214,-.421,-.48,-.496,.196,-.244
2020,3,25,45,-.3,.07,.296,-.301,-.279,.113,-.141
2020,3,25,46,-.44,-.0743,.229,-.393,-.39,.16,-.194
2020,3,25,47,-.333,-.04,-.133,-.229,-.331,.131,-.162
2020,3,25,48,-.364,-.133,-.446,-.427,-.346,.171,-.209
2020,3,25,49,-.314,.04,.794,-.347,-.373,.13,-.153
2020,3,25,50,-.383,-.0157,.114,-.499,-.356,.15,-.179
2020,3,25,51,-.31,-.0771,.18,-.269,-.343,.147,-.18
2020,3,25,52,-.323,-.0214,.247,-.379,-.401,.15,-.179
2020,3,25,53,-.319,.0157,.0243,-.159,-.32,.124,-.154
2020,3,26,1,-.444,-.176,-.326,-.491,-.44,.211,-.263
2020,3,26,2,-.567,-.181,-.215,-.597,-.544,.239,-.287
2020,3,26,3,-.499,-.133,-.279,-.584,-.481,.204,-.25
2020,3,26,4,-.364,-.0614,-.204,-.454,-.369,.176,-.215
2020,3,26,5,-.334,-.0771,-.0143,-.34,-.364,.143,-.173
2020,3,26,6,-.451,-.18,-.361,-.573,-.469,.213,-.262
2020,3,26,7,-.384,-.0614,-.209,-.399,-.389,.176,-.214
2020,3,26,8,-.433,-.166,-.446,-.569,-.52,.191,-.237
2020,3,26,9,-.504,-.163,.166,-.609,-.546,.221,-.262
2020,3,26,10,-.383,-.0143,.00143,-.576,-.364,.166,-.203
2020,3,26,11,-.383,-.0357,-.407,-.37,-.374,.166,-.205
2020,3,26,12,-.553,-.229,-.121,-.703,-.644,.29,-.347
2020,3,26,13,-.473,-.0914,.09,-.476,-.473,.187,-.222
2020,3,26,14,-.496,-.173,-.319,-.547,-.49,.193,-.232
2020,3,26,15,-.439,-.127,.179,-.409,-.456,.183,-.216
2020,3,26,16,-.464,-.143,-.244,-.617,-.49,.211,-.258
2020,3,26,17,-.39,-.0157,.0886,-.569,-.41,.163,-.196
2020,3,26,18,-.42,-.0757,-.0329,-.377,-.374,.151,-.183
2020,3,26,19,-.303,-.0229,-.0957,-.293,-.317,.129,-.155
2020,3,26,20,-.34,.0243,-.283,-.249,-.31,.136,-.166
2020,3,26,21,-.703,-.25,-.416,-.706,-.677,.304,-.366
2020,3,26,22,-.369,-.0143,-.474,-.236,-.341,.153,-.186
2020,3,26,23,-.366,-.161,.09,-.369,-.404,.161,-.194
2020,3,26,24,-.524,-.146,.0929,-.503,-.46,.173,-.206
2020,3,26,25,-.589,-.166,-.254,-.703,-.55,.234,-.28
2020,3,26,26,-.353,-.0157,.113,-.261,-.327,.13,-.16
2020,3,26,27,-.384,.0229,.636,-.274,-.377,.147,-.178
2020,3,26,28,-.509,-.0786,-.0343,-.636,-.479,.197,-.238
2020,3,26,29,-.576,-.229,-.403,-.68,-.566,.22,-.262
2020,3,26,30,-.419,-.0843,-.363,-.51,-.431,.174,-.207
2020,3,26,31,-.461,-.113,.156,-.43,-.399,.174,-.21
2020,3,26,32,-.391,-.0571,.0871,-.321,-.39,.156,-.187
2020,3,26,33,-.347,-.0429,-.0829,-.339,-.349,.13,-.159
2020,3,26,34,-.363,-.103,-.306,-.371,-.359,.149,-.183
2020,3,26,35,-.431,-.154,-.0886,-.524,-.439,.179,-.217
2020,3,26,36,-.457,-.143,-.333,-.457,-.481,.19,-.228
2020,3,26,37,-.389,.01,-.0929,-.199,-.367,.146,-.174
2020,3,26,38,-.45,-.15,-.661,-.554,-.406,.204,-.252
2020,3,26,39,-.389,-.0814,.0943,-.604,-.453,.184,-.221
2020,3,26,40,-.404,-.0471,.0271,-.353,-.351,.156,-.188
2020,3,26,41,-.517,-.193,-.104,-.671,-.563,.253,-.305
2020,3,26,42,-.476,-.124,.236,-.58,-.473,.206,-.248
2020,3,26,43,-.357,-.0686,-.179,-.499,-.367,.15,-.183
2020,3,26,44,-.616,-.25,-.444,-.501,-.519,.206,-.254
2020,3,26,45,-.329,.03,.273,-.323,-.299,.123,-.151
2020,3,26,46,-.456,-.104,.341,-.411,-.411,.167,-.201
2020,3,26,47,-.356,-.0771,-.133,-.25,-.351,.139,-.169
2020,3,26,48,-.401,-.174,-.489,-.47,-.381,.189,-.226
2020,3,26,49,-.35,.00143,.671,-.373,-.4,.141,-.165
2020,3,26,50,-.393,-.0329,.106,-.514,-.366,.156,-.185
2020,3,26,51,-.331,-.0971,.121,-.284,-.359,.156,-.189
2020,3,26,52,-.331,-.0414,.339,-.381,-.416,.153,-.182
2020,3,26,53,-.329,-.01,.0686,-.164,-.331,.127,-.157
2020,3,27,1,-.451,-.196,-.333,-.501,-.451,.216,-.267
2020,3,27,2,-.593,-.226,-.233,-.617,-.566,.25,-.298
2020,3,27,3,-.52,-.186,-.293,-.601,-.499,.213,-.258
2020,3,27,4,-.383,-.103,-.166,-.471,-.387,.183,-.222
2020,3,27,5,-.347,-.104,-.0314,-.359,-.376,.149,-.178
2020,3,27,6,-.457,-.203,-.377,-.587,-.476,.216,-.264
2020,3,27,7,-.4,-.0986,-.18,-.409,-.407,.181,-.22
2020,3,27,8,-.44,-.183,-.449,-.579,-.53,.196,-.241
2020,3,27,9,-.527,-.194,.0229,-.63,-.564,.233,-.273
2020,3,27,10,-.399,-.0543,.0429,-.596,-.381,.173,-.21
2020,3,27,11,-.396,-.0729,-.383,-.38,-.393,.173,-.212
2020,3,27,12,-.559,-.243,-.147,-.71,-.647,.293,-.35
2020,3,27,13,-.501,-.136,.0657,-.504,-.5,.201,-.236
2020,3,27,14,-.51,-.201,-.334,-.561,-.503,.2,-.239
2020,3,27,15,-.454,-.153,.139,-.429,-.471,.191,-.225
2020,3,27,16,-.477,-.167,-.201,-.63,-.503,.216,-.262
2020,3,27,17,-.42,-.0586,.00857,-.591,-.431,.174,-.207
2020,3,27,18,-.443,-.117,-.07,-.403,-.394,.163,-.194
2020,3,27,19,-.317,-.0457,-.124,-.31,-.333,.136,-.162
2020,3,27,20,-.354,-.0129,-.256,-.251,-.326,.141,-.171
2020,3,27,21,-.707,-.266,-.433,-.71,-.68,.307,-.369
2020,3,27,22,-.401,-.0686,-.524,-.28,-.36,.167,-.2
2020,3,27,23,-.381,-.183,.0671,-.379,-.417,.167,-.2
2020,3,27,24,-.547,-.179,-.0357,-.526,-.477,.184,-.217
2020,3,27,25,-.606,-.201,-.251,-.72,-.566,.243,-.288
2020,3,27,26,-.363,-.0414,.157,-.274,-.341,.134,-.165
2020,3,27,27,-.396,-.00429,.613,-.286,-.396,.154,-.185
2020,3,27,28,-.523,-.109,-.0386,-.654,-.486,.201,-.242
2020,3,27,29,-.589,-.253,-.444,-.691,-.577,.227,-.269
2020,3,27,30,-.429,-.109,-.313,-.523,-.447,.179,-.211
2020,3,27,31,-.481,-.159,.173,-.45,-.414,.181,-.217
2020,3,27,32,-.41,-.0929,.0514,-.346,-.409,.163,-.194
2020,3,27,33,-.36,-.0729,-.111,-.359,-.36,.136,-.165
2020,3,27,34,-.367,-.123,-.32,-.381,-.366,.151,-.186
2020,3,27,35,-.429,-.164,-.0843,-.534,-.444,.181,-.22
2020,3,27,36,-.471,-.161,-.361,-.47,-.496,.196,-.233
2020,3,27,37,-.411,-.0357,-.08,-.21,-.389,.156,-.184
2020,3,27,38,-.47,-.191,-.676,-.577,-.427,.216,-.263
2020,3,27,39,-.403,-.107,.0443,-.624,-.467,.191,-.228
2020,3,27,40,-.407,-.0629,.0629,-.357,-.36,.159,-.191
2020,3,27,41,-.521,-.207,-.12,-.679,-.567,.256,-.307
2020,3,27,42,-.481,-.14,.327,-.596,-.483,.209,-.251
2020,3,27,43,-.376,-.0971,-.197,-.527,-.383,.159,-.191
2020,3,27,44,-.631,-.283,-.466,-.523,-.537,.214,-.262
2020,3,27,45,-.35,-.0171,.354,-.337,-.317,.131,-.159
2020,3,27,46,-.471,-.133,.331,-.43,-.429,.174,-.208
2020,3,27,47,-.367,-.101,-.124,-.266,-.36,.143,-.174
