year,month,day_endofweek,statefips,initclaims_count_regular,contclaims_count_regular,initclaims_count_pua,contclaims_count_peuc,contclaims_count_pua,initclaims_count_combined,contclaims_count_combined,initclaims_rate_regular,contclaims_rate_regular,initclaims_rate_pua,contclaims_rate_peuc,contclaims_rate_pua,initclaims_rate_combined,contclaims_rate_combined
2020,2,8,27,4071,64046,0,0,0,4071,64046,.131,2.06,0,0,0,.131,2.06
2020,2,8,28,968,8261,0,0,0,968,8261,.0759,.647,0,0,0,.0759,.647
2020,2,8,29,3621,27585,0,0,0,3621,27585,.117,.895,0,0,0,.117,.895
2020,2,8,30,935,11489,0,0,0,935,11489,.175,2.15,0,0,0,.175,2.15
2020,2,8,31,730,7022,0,0,0,730,7022,.0705,.678,0,0,0,.0705,.678
2020,2,8,32,2794,19225,0,0,0,2794,19225,.181,1.25,0,0,0,.181,1.25
2020,2,8,33,507,4046,0,0,0,507,4046,.0655,.523,0,0,0,.0655,.523
2020,2,8,34,9288,109931,0,0,0,9288,109931,.207,2.45,0,0,0,.207,2.45
2020,2,8,35,873,9965,0,0,0,873,9965,.0915,1.04,0,0,0,.0915,1.04
2020,2,8,36,14949,162967,0,0,0,14949,162967,.157,1.71,0,0,0,.157,1.71
2020,2,8,37,3326,22044,0,0,0,3326,22044,.0655,.434,0,0,0,.0655,.434
2020,2,8,38,526,6838,0,0,0,526,6838,.13,1.69,0,0,0,.13,1.69
2020,2,8,39,6819,71381,0,0,0,6819,71381,.118,1.23,0,0,0,.118,1.23
2020,2,8,40,1715,17757,0,0,0,1715,17757,.0931,.964,0,0,0,.0931,.964
2020,2,8,41,4934,31521,0,0,0,4934,31521,.234,1.5,0,0,0,.234,1.5
2020,2,8,42,14401,141990,0,0,0,14401,141990,.222,2.19,0,0,0,.222,2.19
2020,2,8,44,956,11016,0,0,0,956,11016,.172,1.98,0,0,0,.172,1.98
2020,2,8,45,2054,16669,0,0,0,2054,16669,.0864,.702,0,0,0,.0864,.702
2020,2,8,46,223,3117,0,0,0,223,3117,.0481,.672,0,0,0,.0481,.672
2020,2,8,47,2161,20670,0,0,0,2161,20670,.0646,.618,0,0,0,.0646,.618
2020,2,8,48,13785,128131,0,0,0,13785,128131,.0981,.912,0,0,0,.0981,.912
2020,2,8,49,1303,12187,0,0,0,1303,12187,.081,.758,0,0,0,.081,.758
2020,2,8,50,475,4824,0,0,0,475,4824,.139,1.41,0,0,0,.139,1.41
2020,2,8,51,3097,22049,0,0,0,3097,22049,.0702,.5,0,0,0,.0702,.5
2020,2,8,53,7062,63804,0,0,0,7062,63804,.18,1.63,0,0,0,.18,1.63
2020,2,8,54,1206,16588,0,0,0,1206,16588,.151,2.08,0,0,0,.151,2.08
2020,2,8,55,6579,44477,0,0,0,6579,44477,.212,1.43,0,0,0,.212,1.43
2020,2,8,56,589,3507,0,0,0,589,3507,.202,1.2,0,0,0,.202,1.2
2020,2,15,1,1981,16571,0,0,0,1981,16571,.0884,.739,0,0,0,.0884,.739
2020,2,15,2,915,9343,0,0,0,915,9343,.263,2.69,0,0,0,.263,2.69
2020,2,15,4,3536,18472,0,0,0,3536,18472,.0996,.52,0,0,0,.0996,.52
2020,2,15,5,1602,12978,0,0,0,1602,12978,.118,.952,0,0,0,.118,.952
2020,2,15,6,43382,374343,0,0,0,43382,374343,.223,1.93,0,0,0,.223,1.93
2020,2,15,8,2209,22076,0,0,0,2209,22076,.0702,.701,0,0,0,.0702,.701
2020,2,15,9,2501,39218,0,0,0,2501,39218,.131,2.05,0,0,0,.131,2.05
2020,2,15,10,610,5917,0,0,0,610,5917,.125,1.21,0,0,0,.125,1.21
2020,2,15,11,473,7079,0,0,0,473,7079,.114,1.71,0,0,0,.114,1.71
2020,2,15,12,5228,34444,0,0,0,5228,34444,.0506,.334,0,0,0,.0506,.334
2020,2,15,13,6277,27317,0,0,0,6277,27317,.123,.535,0,0,0,.123,.535
2020,2,15,15,1199,6121,0,0,0,1199,6121,.18,.92,0,0,0,.18,.92
2020,2,15,16,1356,11334,0,0,0,1356,11334,.154,1.29,0,0,0,.154,1.29
2020,2,15,17,8045,133765,0,0,0,8045,133765,.125,2.07,0,0,0,.125,2.07
2020,2,15,18,2556,22352,0,0,0,2556,22352,.0755,.66,0,0,0,.0755,.66
2020,2,15,19,2239,30793,0,0,0,2239,30793,.129,1.77,0,0,0,.129,1.77
2020,2,15,20,2071,11598,0,0,0,2071,11598,.139,.78,0,0,0,.139,.78
2020,2,15,21,2813,23076,0,0,0,2813,23076,.136,1.11,0,0,0,.136,1.11
2020,2,15,22,1739,15057,0,0,0,1739,15057,.083,.719,0,0,0,.083,.719
2020,2,15,23,790,8894,0,0,0,790,8894,.114,1.28,0,0,0,.114,1.28
2020,2,15,24,3048,29219,0,0,0,3048,29219,.0935,.896,0,0,0,.0935,.896
2020,2,15,25,5393,76877,0,0,0,5393,76877,.141,2.01,0,0,0,.141,2.01
2020,2,15,26,5579,79080,0,0,0,5579,79080,.113,1.6,0,0,0,.113,1.6
2020,2,15,27,3625,63846,0,0,0,3625,63846,.117,2.05,0,0,0,.117,2.05
2020,2,15,28,861,8216,0,0,0,861,8216,.0675,.644,0,0,0,.0675,.644
2020,2,15,29,3313,26939,0,0,0,3313,26939,.107,.874,0,0,0,.107,.874
2020,2,15,30,921,11479,0,0,0,921,11479,.173,2.15,0,0,0,.173,2.15
2020,2,15,31,576,6954,0,0,0,576,6954,.0556,.672,0,0,0,.0556,.672
2020,2,15,32,2543,19585,0,0,0,2543,19585,.165,1.27,0,0,0,.165,1.27
2020,2,15,33,424,4011,0,0,0,424,4011,.0548,.518,0,0,0,.0548,.518
2020,2,15,34,8550,110016,0,0,0,8550,110016,.19,2.45,0,0,0,.19,2.45
2020,2,15,35,725,9987,0,0,0,725,9987,.0759,1.05,0,0,0,.0759,1.05
2020,2,15,36,14285,163644,0,0,0,14285,163644,.15,1.72,0,0,0,.15,1.72
2020,2,15,37,3094,21972,0,0,0,3094,21972,.0609,.432,0,0,0,.0609,.432
2020,2,15,38,457,6924,0,0,0,457,6924,.113,1.72,0,0,0,.113,1.72
2020,2,15,39,6509,71160,0,0,0,6509,71160,.112,1.23,0,0,0,.112,1.23
2020,2,15,40,1633,17513,0,0,0,1633,17513,.0887,.951,0,0,0,.0887,.951
2020,2,15,41,4277,31023,0,0,0,4277,31023,.203,1.47,0,0,0,.203,1.47
2020,2,15,42,13566,136144,0,0,0,13566,136144,.209,2.1,0,0,0,.209,2.1
2020,2,15,44,961,11145,0,0,0,961,11145,.173,2.01,0,0,0,.173,2.01
2020,2,15,45,2088,16547,0,0,0,2088,16547,.0879,.696,0,0,0,.0879,.696
2020,2,15,46,194,3196,0,0,0,194,3196,.0418,.689,0,0,0,.0418,.689
2020,2,15,47,2140,20485,0,0,0,2140,20485,.064,.612,0,0,0,.064,.612
2020,2,15,48,12703,132570,0,0,0,12703,132570,.0904,.944,0,0,0,.0904,.944
2020,2,15,49,1097,12131,0,0,0,1097,12131,.0682,.755,0,0,0,.0682,.755
2020,2,15,50,543,4931,0,0,0,543,4931,.159,1.44,0,0,0,.159,1.44
2020,2,15,51,2693,22481,0,0,0,2693,22481,.061,.51,0,0,0,.061,.51
2020,2,15,53,6203,61268,0,0,0,6203,61268,.158,1.57,0,0,0,.158,1.57
2020,2,15,54,1172,16856,0,0,0,1172,16856,.147,2.12,0,0,0,.147,2.12
2020,2,15,55,5808,44163,0,0,0,5808,44163,.187,1.42,0,0,0,.187,1.42
2020,2,15,56,598,3699,0,0,0,598,3699,.205,1.27,0,0,0,.205,1.27
2020,2,22,1,1735,16059,0,0,0,1735,16059,.0774,.716,0,0,0,.0774,.716
2020,2,22,2,773,8864,0,0,0,773,8864,.222,2.55,0,0,0,.222,2.55
2020,2,22,4,3149,18193,0,0,0,3149,18193,.0887,.512,0,0,0,.0887,.512
2020,2,22,5,1055,12546,0,0,0,1055,12546,.0774,.921,0,0,0,.0774,.921
2020,2,22,6,34937,348480,0,0,0,34937,348480,.18,1.8,0,0,0,.18,1.8
2020,2,22,8,1862,23679,0,0,0,1862,23679,.0591,.752,0,0,0,.0591,.752
2020,2,22,9,2418,41514,0,0,0,2418,41514,.126,2.17,0,0,0,.126,2.17
2020,2,22,10,632,5921,0,0,0,632,5921,.13,1.22,0,0,0,.13,1.22
2020,2,22,11,422,7003,0,0,0,422,7003,.102,1.69,0,0,0,.102,1.69
2020,2,22,12,4860,33542,0,0,0,4860,33542,.0471,.325,0,0,0,.0471,.325
2020,2,22,13,5030,26963,0,0,0,5030,26963,.0984,.528,0,0,0,.0984,.528
2020,2,22,15,1020,6223,0,0,0,1020,6223,.153,.936,0,0,0,.153,.936
2020,2,22,16,1114,11275,0,0,0,1114,11275,.126,1.28,0,0,0,.126,1.28
2020,2,22,17,11812,131171,0,0,0,11812,131171,.183,2.03,0,0,0,.183,2.03
2020,2,22,18,2979,22913,0,0,0,2979,22913,.0879,.676,0,0,0,.0879,.676
2020,2,22,19,2631,30737,0,0,0,2631,30737,.151,1.77,0,0,0,.151,1.77
2020,2,22,20,1490,11901,0,0,0,1490,11901,.1,.801,0,0,0,.1,.801
2020,2,22,21,2508,22623,0,0,0,2508,22623,.121,1.09,0,0,0,.121,1.09
2020,2,22,22,1798,14640,0,0,0,1798,14640,.0858,.699,0,0,0,.0858,.699
2020,2,22,23,729,8622,0,0,0,729,8622,.105,1.24,0,0,0,.105,1.24
2020,2,22,24,2700,29095,0,0,0,2700,29095,.0828,.892,0,0,0,.0828,.892
2020,2,22,25,9264,77050,0,0,0,9264,77050,.243,2.02,0,0,0,.243,2.02
2020,2,22,26,5932,77986,0,0,0,5932,77986,.12,1.58,0,0,0,.12,1.58
2020,2,22,27,3536,62088,0,0,0,3536,62088,.114,2,0,0,0,.114,2
2020,2,22,28,827,7922,0,0,0,827,7922,.0648,.621,0,0,0,.0648,.621
2020,2,22,29,2990,26597,0,0,0,2990,26597,.097,.863,0,0,0,.097,.863
2020,2,22,30,795,11308,0,0,0,795,11308,.149,2.12,0,0,0,.149,2.12
2020,2,22,31,504,6803,0,0,0,504,6803,.0487,.657,0,0,0,.0487,.657
2020,2,22,32,2052,19472,0,0,0,2052,19472,.133,1.26,0,0,0,.133,1.26
2020,2,22,33,444,3932,0,0,0,444,3932,.0574,.508,0,0,0,.0574,.508
2020,2,22,34,8396,109265,0,0,0,8396,109265,.187,2.43,0,0,0,.187,2.43
2020,2,22,35,737,10051,0,0,0,737,10051,.0772,1.05,0,0,0,.0772,1.05
2020,2,22,36,14102,162876,0,0,0,14102,162876,.148,1.71,0,0,0,.148,1.71
2020,2,22,37,2852,21630,0,0,0,2852,21630,.0561,.426,0,0,0,.0561,.426
2020,2,22,38,435,6886,0,0,0,435,6886,.108,1.71,0,0,0,.108,1.71
2020,2,22,39,6195,70793,0,0,0,6195,70793,.107,1.22,0,0,0,.107,1.22
2020,2,22,40,1509,17269,0,0,0,1509,17269,.082,.938,0,0,0,.082,.938
2020,2,22,41,3512,30419,0,0,0,3512,30419,.167,1.45,0,0,0,.167,1.45
2020,2,22,42,12625,142288,0,0,0,12625,142288,.194,2.19,0,0,0,.194,2.19
2020,2,22,44,1920,11111,0,0,0,1920,11111,.346,2,0,0,0,.346,2
2020,2,22,45,1824,16239,0,0,0,1824,16239,.0768,.683,0,0,0,.0768,.683
2020,2,22,46,191,3164,0,0,0,191,3164,.0412,.682,0,0,0,.0412,.682
2020,2,22,47,1855,20139,0,0,0,1855,20139,.0555,.602,0,0,0,.0555,.602
2020,2,22,48,11985,126401,0,0,0,11985,126401,.0853,.9,0,0,0,.0853,.9
2020,2,22,49,1008,11960,0,0,0,1008,11960,.0627,.744,0,0,0,.0627,.744
2020,2,22,50,610,4872,0,0,0,610,4872,.178,1.42,0,0,0,.178,1.42
2020,2,22,51,2079,22493,0,0,0,2079,22493,.0471,.51,0,0,0,.0471,.51
2020,2,22,53,5507,59297,0,0,0,5507,59297,.141,1.51,0,0,0,.141,1.51
2020,2,22,54,1207,17355,0,0,0,1207,17355,.151,2.18,0,0,0,.151,2.18
2020,2,22,55,6098,43996,0,0,0,6098,43996,.196,1.42,0,0,0,.196,1.42
2020,2,22,56,389,3611,0,0,0,389,3611,.133,1.24,0,0,0,.133,1.24
2020,2,29,1,1575,14721,0,0,0,1575,14721,.0703,.657,0,0,0,.0703,.657
2020,2,29,2,874,8938,0,0,0,874,8938,.251,2.57,0,0,0,.251,2.57
2020,2,29,4,3085,18121,0,0,0,3085,18121,.0869,.51,0,0,0,.0869,.51
2020,2,29,5,1418,12243,0,0,0,1418,12243,.104,.898,0,0,0,.104,.898
2020,2,29,6,41621,369056,0,0,0,41621,369056,.214,1.9,0,0,0,.214,1.9
2020,2,29,8,1679,22406,0,0,0,1679,22406,.0533,.712,0,0,0,.0533,.712
2020,2,29,9,2837,41991,0,0,0,2837,41991,.148,2.19,0,0,0,.148,2.19
2020,2,29,10,524,6742,0,0,0,524,6742,.108,1.38,0,0,0,.108,1.38
2020,2,29,11,452,7020,0,0,0,452,7020,.109,1.69,0,0,0,.109,1.69
2020,2,29,12,4848,33412,0,0,0,4848,33412,.047,.324,0,0,0,.047,.324
2020,2,29,13,5538,26958,0,0,0,5538,26958,.108,.528,0,0,0,.108,.528
2020,2,29,15,1049,5951,0,0,0,1049,5951,.158,.895,0,0,0,.158,.895
2020,2,29,16,998,10587,0,0,0,998,10587,.113,1.2,0,0,0,.113,1.2
2020,2,29,17,8980,132123,0,0,0,8980,132123,.139,2.05,0,0,0,.139,2.05
2020,2,29,18,2276,22994,0,0,0,2276,22994,.0672,.679,0,0,0,.0672,.679
2020,2,29,19,2240,30508,0,0,0,2240,30508,.129,1.75,0,0,0,.129,1.75
2020,2,29,20,1507,11434,0,0,0,1507,11434,.101,.769,0,0,0,.101,.769
2020,2,29,21,2223,23733,0,0,0,2223,23733,.107,1.15,0,0,0,.107,1.15
2020,2,29,22,1509,15289,0,0,0,1509,15289,.072,.73,0,0,0,.072,.73
2020,2,29,23,860,8997,0,0,0,860,8997,.124,1.3,0,0,0,.124,1.3
2020,2,29,24,2626,28412,0,0,0,2626,28412,.0805,.871,0,0,0,.0805,.871
2020,2,29,25,4864,83179,0,0,0,4864,83179,.127,2.18,0,0,0,.127,2.18
2020,2,29,26,5417,78510,0,0,0,5417,78510,.11,1.59,0,0,0,.11,1.59
2020,2,29,27,3386,61589,0,0,0,3386,61589,.109,1.98,0,0,0,.109,1.98
2020,2,29,28,744,7842,0,0,0,744,7842,.0583,.615,0,0,0,.0583,.615
2020,2,29,29,2698,26592,0,0,0,2698,26592,.0875,.862,0,0,0,.0875,.862
2020,2,29,30,695,11296,0,0,0,695,11296,.13,2.12,0,0,0,.13,2.12
2020,2,29,31,522,6802,0,0,0,522,6802,.0504,.657,0,0,0,.0504,.657
2020,2,29,32,2324,20044,0,0,0,2324,20044,.151,1.3,0,0,0,.151,1.3
2020,2,29,33,894,4044,0,0,0,894,4044,.116,.523,0,0,0,.116,.523
2020,2,29,34,7773,110902,0,0,0,7773,110902,.173,2.47,0,0,0,.173,2.47
2020,2,29,35,681,10039,0,0,0,681,10039,.0713,1.05,0,0,0,.0713,1.05
2020,2,29,36,31169,182260,0,0,0,31169,182260,.328,1.92,0,0,0,.328,1.92
2020,2,29,37,1767,21188,0,0,0,1767,21188,.0348,.417,0,0,0,.0348,.417
2020,2,29,38,363,6795,0,0,0,363,6795,.0899,1.68,0,0,0,.0899,1.68
2020,2,29,39,9910,70485,0,0,0,9910,70485,.171,1.21,0,0,0,.171,1.21
2020,2,29,40,1458,16929,0,0,0,1458,16929,.0792,.919,0,0,0,.0792,.919
2020,2,29,41,3918,30055,0,0,0,3918,30055,.186,1.43,0,0,0,.186,1.43
2020,2,29,42,12043,135058,0,0,0,12043,135058,.186,2.08,0,0,0,.186,2.08
2020,2,29,44,831,12349,0,0,0,831,12349,.15,2.22,0,0,0,.15,2.22
2020,2,29,45,1977,15779,0,0,0,1977,15779,.0832,.664,0,0,0,.0832,.664
2020,2,29,46,159,3116,0,0,0,159,3116,.0343,.672,0,0,0,.0343,.672
2020,2,29,47,2014,20413,0,0,0,2014,20413,.0602,.61,0,0,0,.0602,.61
2020,2,29,48,12648,132191,0,0,0,12648,132191,.0901,.941,0,0,0,.0901,.941
2020,2,29,49,885,11451,0,0,0,885,11451,.055,.712,0,0,0,.055,.712
2020,2,29,50,863,5039,0,0,0,863,5039,.252,1.47,0,0,0,.252,1.47
2020,2,29,51,3267,22203,0,0,0,3267,22203,.074,.503,0,0,0,.074,.503
2020,2,29,53,5687,58067,0,0,0,5687,58067,.145,1.48,0,0,0,.145,1.48
2020,2,29,54,1108,16797,0,0,0,1108,16797,.139,2.11,0,0,0,.139,2.11
2020,2,29,55,5658,43574,0,0,0,5658,43574,.182,1.4,0,0,0,.182,1.4
2020,2,29,56,471,3543,0,0,0,471,3543,.161,1.21,0,0,0,.161,1.21
2020,3,7,1,1663,13657,0,0,0,1663,13657,.0742,.609,0,0,0,.0742,.609
2020,3,7,2,815,8266,0,0,0,815,8266,.234,2.38,0,0,0,.234,2.38
2020,3,7,4,3356,17577,0,0,0,3356,17577,.0945,.495,0,0,0,.0945,.495
2020,3,7,5,1843,11618,0,0,0,1843,11618,.135,.853,0,0,0,.135,.853
2020,3,7,6,43318,378132,0,0,0,43318,378132,.223,1.95,0,0,0,.223,1.95
2020,3,7,8,1865,22892,0,0,0,1865,22892,.0592,.727,0,0,0,.0592,.727
2020,3,7,9,2519,40480,0,0,0,2519,40480,.132,2.12,0,0,0,.132,2.12
2020,3,7,10,518,5480,0,0,0,518,5480,.106,1.12,0,0,0,.106,1.12
2020,3,7,11,471,6792,0,0,0,471,6792,.114,1.64,0,0,0,.114,1.64
2020,3,7,12,5325,32249,0,0,0,5325,32249,.0516,.312,0,0,0,.0516,.312
2020,3,7,13,4569,25079,0,0,0,4569,25079,.0894,.491,0,0,0,.0894,.491
2020,3,7,15,1275,6047,0,0,0,1275,6047,.192,.909,0,0,0,.192,.909
2020,3,7,16,938,10167,0,0,0,938,10167,.106,1.15,0,0,0,.106,1.15
2020,3,7,17,8727,136396,0,0,0,8727,136396,.135,2.12,0,0,0,.135,2.12
2020,3,7,18,2223,22586,0,0,0,2223,22586,.0656,.667,0,0,0,.0656,.667
2020,3,7,19,2220,29420,0,0,0,2220,29420,.128,1.69,0,0,0,.128,1.69
2020,3,7,20,1349,10958,0,0,0,1349,10958,.0907,.737,0,0,0,.0907,.737
2020,3,7,21,2463,22770,0,0,0,2463,22770,.119,1.1,0,0,0,.119,1.1
2020,3,7,22,1698,14199,0,0,0,1698,14199,.081,.678,0,0,0,.081,.678
2020,3,7,23,715,8732,0,0,0,715,8732,.103,1.26,0,0,0,.103,1.26
2020,3,7,24,2668,28061,0,0,0,2668,28061,.0818,.861,0,0,0,.0818,.861
2020,3,7,25,4708,75511,0,0,0,4708,75511,.123,1.98,0,0,0,.123,1.98
2020,3,7,26,5150,77620,0,0,0,5150,77620,.104,1.57,0,0,0,.104,1.57
2020,3,7,27,3473,62619,0,0,0,3473,62619,.112,2.01,0,0,0,.112,2.01
2020,3,7,28,879,7416,0,0,0,879,7416,.0689,.581,0,0,0,.0689,.581
2020,3,7,29,2952,24894,0,0,0,2952,24894,.0957,.807,0,0,0,.0957,.807
2020,3,7,30,714,10782,0,0,0,714,10782,.134,2.02,0,0,0,.134,2.02
2020,3,7,31,530,6203,0,0,0,530,6203,.0512,.599,0,0,0,.0512,.599
2020,3,7,32,2309,19850,0,0,0,2309,19850,.15,1.29,0,0,0,.15,1.29
2020,3,7,33,495,4471,0,0,0,495,4471,.064,.578,0,0,0,.064,.578
2020,3,7,34,7996,107646,0,0,0,7996,107646,.178,2.4,0,0,0,.178,2.4
2020,3,7,35,690,9845,0,0,0,690,9845,.0723,1.03,0,0,0,.0723,1.03
2020,3,7,36,13999,161548,0,0,0,13999,161548,.147,1.7,0,0,0,.147,1.7
2020,3,7,37,2575,20196,0,0,0,2575,20196,.0507,.398,0,0,0,.0507,.398
2020,3,7,38,423,6543,0,0,0,423,6543,.105,1.62,0,0,0,.105,1.62
2020,3,7,39,6540,73060,0,0,0,6540,73060,.113,1.26,0,0,0,.113,1.26
2020,3,7,40,1569,17067,0,0,0,1569,17067,.0852,.927,0,0,0,.0852,.927
2020,3,7,41,4127,29397,0,0,0,4127,29397,.196,1.4,0,0,0,.196,1.4
2020,3,7,42,12224,136905,0,0,0,12224,136905,.188,2.11,0,0,0,.188,2.11
2020,3,7,44,692,11012,0,0,0,692,11012,.125,1.98,0,0,0,.125,1.98
2020,3,7,45,1889,15341,0,0,0,1889,15341,.0795,.646,0,0,0,.0795,.646
2020,3,7,46,185,3059,0,0,0,185,3059,.0399,.659,0,0,0,.0399,.659
2020,3,7,47,2032,19035,0,0,0,2032,19035,.0607,.569,0,0,0,.0607,.569
2020,3,7,48,14323,124768,0,0,0,14323,124768,.102,.888,0,0,0,.102,.888
2020,3,7,49,1015,11077,0,0,0,1015,11077,.0631,.689,0,0,0,.0631,.689
2020,3,7,50,446,5219,0,0,0,446,5219,.13,1.53,0,0,0,.13,1.53
2020,3,7,51,2527,22714,0,0,0,2527,22714,.0573,.515,0,0,0,.0573,.515
2020,3,7,53,6548,56105,0,0,0,6548,56105,.167,1.43,0,0,0,.167,1.43
2020,3,7,54,1033,16110,0,0,0,1033,16110,.13,2.02,0,0,0,.13,2.02
2020,3,7,55,5052,42337,0,0,0,5052,42337,.163,1.36,0,0,0,.163,1.36
2020,3,7,56,534,3508,0,0,0,534,3508,.183,1.2,0,0,0,.183,1.2
2020,3,14,1,1819,13070,0,0,0,1819,13070,.0811,.583,0,0,0,.0811,.583
2020,3,14,2,1120,8522,0,0,0,1120,8522,.322,2.45,0,0,0,.322,2.45
2020,3,14,4,3844,17588,0,0,0,3844,17588,.108,.495,0,0,0,.108,.495
2020,3,14,5,1382,11514,0,0,0,1382,11514,.101,.845,0,0,0,.101,.845
2020,3,14,6,57552,350518,0,0,0,57552,350518,.296,1.81,0,0,0,.296,1.81
2020,3,14,8,2321,21258,0,0,0,2321,21258,.0737,.675,0,0,0,.0737,.675
2020,3,14,9,3428,39629,0,0,0,3428,39629,.179,2.07,0,0,0,.179,2.07
2020,3,14,10,472,5310,0,0,0,472,5310,.0969,1.09,0,0,0,.0969,1.09
2020,3,14,11,1213,6746,0,0,0,1213,6746,.292,1.63,0,0,0,.292,1.63
2020,3,14,12,6461,32237,0,0,0,6461,32237,.0626,.312,0,0,0,.0626,.312
2020,3,14,13,5445,25352,0,0,0,5445,25352,.107,.496,0,0,0,.107,.496
2020,3,14,15,1589,6204,0,0,0,1589,6204,.239,.933,0,0,0,.239,.933
2020,3,14,16,1031,9336,0,0,0,1031,9336,.117,1.06,0,0,0,.117,1.06
2020,3,14,17,11305,130293,0,0,0,11305,130293,.175,2.02,0,0,0,.175,2.02
2020,3,14,18,2596,21473,0,0,0,2596,21473,.0766,.634,0,0,0,.0766,.634
2020,3,14,19,2229,27810,0,0,0,2229,27810,.128,1.6,0,0,0,.128,1.6
2020,3,14,20,1736,9726,0,0,0,1736,9726,.117,.654,0,0,0,.117,.654
2020,3,14,21,2785,22940,0,0,0,2785,22940,.134,1.11,0,0,0,.134,1.11
2020,3,14,22,2255,13987,0,0,0,2255,13987,.108,.667,0,0,0,.108,.667
2020,3,14,23,634,8438,0,0,0,634,8438,.0915,1.22,0,0,0,.0915,1.22
2020,3,14,24,3864,27039,0,0,0,3864,27039,.119,.829,0,0,0,.119,.829
2020,3,14,25,7446,74295,0,0,0,7446,74295,.195,1.95,0,0,0,.195,1.95
2020,3,14,26,5335,75719,0,0,0,5335,75719,.108,1.53,0,0,0,.108,1.53
2020,3,14,27,4000,61634,0,0,0,4000,61634,.129,1.98,0,0,0,.129,1.98
2020,3,14,28,1147,7098,0,0,0,1147,7098,.0899,.556,0,0,0,.0899,.556
2020,3,14,29,3972,22039,0,0,0,3972,22039,.129,.715,0,0,0,.129,.715
2020,3,14,30,817,10112,0,0,0,817,10112,.153,1.9,0,0,0,.153,1.9
2020,3,14,31,819,5604,0,0,0,819,5604,.0791,.541,0,0,0,.0791,.541
2020,3,14,32,6356,19475,0,0,0,6356,19475,.412,1.26,0,0,0,.412,1.26
2020,3,14,33,640,3905,0,0,0,640,3905,.0827,.505,0,0,0,.0827,.505
2020,3,14,34,9467,104283,0,0,0,9467,104283,.211,2.32,0,0,0,.211,2.32
2020,3,14,35,869,9566,0,0,0,869,9566,.091,1,0,0,0,.091,1
2020,3,14,36,14233,157859,0,0,0,14233,157859,.15,1.66,0,0,0,.15,1.66
2020,3,14,37,3533,19683,0,0,0,3533,19683,.0695,.387,0,0,0,.0695,.387
2020,3,14,38,415,6349,0,0,0,415,6349,.103,1.57,0,0,0,.103,1.57
2020,3,14,39,7042,68472,0,0,0,7042,68472,.121,1.18,0,0,0,.121,1.18
2020,3,14,40,1836,16482,0,0,0,1836,16482,.0997,.895,0,0,0,.0997,.895
2020,3,14,41,4256,28873,0,0,0,4256,28873,.202,1.37,0,0,0,.202,1.37
2020,3,14,42,15431,128806,0,0,0,15431,128806,.238,1.98,0,0,0,.238,1.98
2020,3,14,44,1104,10623,0,0,0,1104,10623,.199,1.91,0,0,0,.199,1.91
2020,3,14,45,2093,15032,0,0,0,2093,15032,.0881,.633,0,0,0,.0881,.633
2020,3,14,46,190,2870,0,0,0,190,2870,.0409,.619,0,0,0,.0409,.619
2020,3,14,47,2702,18450,0,0,0,2702,18450,.0808,.552,0,0,0,.0808,.552
2020,3,14,48,16006,126955,0,0,0,16006,126955,.114,.904,0,0,0,.114,.904
2020,3,14,49,1305,10701,0,0,0,1305,10701,.0812,.666,0,0,0,.0812,.666
2020,3,14,50,659,4896,0,0,0,659,4896,.193,1.43,0,0,0,.193,1.43
2020,3,14,51,2706,21336,0,0,0,2706,21336,.0613,.484,0,0,0,.0613,.484
2020,3,14,53,14154,55182,0,0,0,14154,55182,.362,1.41,0,0,0,.362,1.41
2020,3,14,54,865,15394,0,0,0,865,15394,.109,1.93,0,0,0,.109,1.93
2020,3,14,55,5188,40738,0,0,0,5188,40738,.167,1.31,0,0,0,.167,1.31
2020,3,14,56,517,3375,0,0,0,517,3375,.177,1.15,0,0,0,.177,1.15
2020,3,21,1,10892,12487,0,0,0,10892,12487,.486,.557,0,0,0,.486,.557
2020,3,21,2,7847,8512,0,0,0,7847,8512,2.26,2.45,0,0,0,2.26,2.45
2020,3,21,4,29337,18096,0,0,0,29337,18096,.826,.51,0,0,0,.826,.51
2020,3,21,5,9275,10988,0,0,0,9275,10988,.681,.806,0,0,0,.681,.806
2020,3,21,6,186262,421018,0,0,0,186262,421018,.959,2.17,0,0,0,.959,2.17
2020,3,21,8,19745,21294,0,0,0,19745,21294,.627,.676,0,0,0,.627,.676
2020,3,21,9,25086,44015,0,0,0,25086,44015,1.31,2.3,0,0,0,1.31,2.3
2020,3,21,10,10776,5297,0,0,0,10776,5297,2.21,1.09,0,0,0,2.21,1.09
2020,3,21,11,14462,7378,0,0,0,14462,7378,3.49,1.78,0,0,0,3.49,1.78
2020,3,21,12,74312,33711,0,0,0,74312,33711,.72,.327,0,0,0,.72,.327
2020,3,21,13,12140,27507,0,0,0,12140,27507,.238,.538,0,0,0,.238,.538
2020,3,21,15,8817,6477,0,0,0,8817,6477,1.33,.974,0,0,0,1.33,.974
2020,3,21,16,13586,7869,0,0,0,13586,7869,1.54,.892,0,0,0,1.54,.892
2020,3,21,17,126716,125422,0,0,0,126716,125422,1.97,1.95,0,0,0,1.97,1.95
2020,3,21,18,59755,20778,0,0,0,59755,20778,1.76,.613,0,0,0,1.76,.613
2020,3,21,19,40952,26489,0,0,0,40952,26489,2.36,1.52,0,0,0,2.36,1.52
